study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Mikulasch2023,hexp01,2023.0,other,28,26,0.455,0.192,0.3,0.387,0.422,0.199,0.511,0.166,0.3,0.387,0.422,0.199,0.6,0.6,0.6,0.2,0.2,0.6,0.2,,0.2,0.6,0.6,0.6,0.6,,,0.2,-0.6,0.6,0.6,,0.2,,0.6,0.2,0.6,0.6,0.2,,0.2,0.2,0.6,0.6,,0.6,0.2,,0.6,0.6,0.6,,,0.6,0.2,,0.2,0.6,0.6,0.6,0.6,,,0.2,-0.6,0.6,0.6,,0.2,,0.6,0.2,0.6,0.6,0.2,,0.2,0.2,0.6,0.6,,0.6,0.2,
Nejad2025,hexp01,2025.0,other,17,17,0.467,0.189,-0.12,0.588,0.156,0.183,0.467,0.189,-0.12,0.588,0.156,0.183,,,,,,0.2,0.6,,,,,0.6,0.2,,,,-1.0,,,,,0.2,-0.6,0.6,0.6,0.2,0.0,,0.0,0.0,0.2,0.2,,0.2,0.0,,,,,,,0.2,0.6,,,,,0.6,0.2,,,,-1.0,,,,,0.2,-0.6,0.6,0.6,0.2,0.0,,0.0,0.0,0.2,0.2,,0.2,0.0,
Payeur2021,hexp01,2021.0,other,20,19,0.114,0.099,-0.2,0.283,0.371,0.198,0.1,0.1,-0.2,0.283,0.371,0.198,0.0,0.0,0.0,,0.2,0.2,,,0.2,0.2,,,0.0,0.0,0.0,,-0.6,,,,0.0,,-0.6,,0.2,0.6,0.6,,0.2,0.2,,,,0.6,0.2,,0.0,0.0,0.0,,,0.2,,,0.2,0.2,,,0.0,0.0,0.0,,-0.6,,,,0.0,,-0.6,,0.2,0.6,0.6,,0.2,0.2,,,,0.6,0.2,
Rao&Ballard1999,hexp01,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rao2024,hexp01,2024.0,other,19,19,0.4,0.2,0.543,0.14,0.5,0.173,0.4,0.2,0.543,0.14,0.5,0.173,0.2,,,,,0.6,,,,0.2,,0.6,0.6,,,,0.6,0.6,0.6,,0.2,,0.6,0.6,0.6,0.6,0.6,,,0.6,0.6,0.2,,0.6,0.2,,0.2,,,,,0.6,,,,0.2,,0.6,0.6,,,,0.6,0.6,0.6,,0.2,,0.6,0.6,0.6,0.6,0.6,,,0.6,0.6,0.2,,0.6,0.2,
Sacramento2018,hexp01,2018.0,other,15,15,0.7,0.173,-0.6,0.327,0.4,0.2,0.7,0.173,-0.6,0.327,0.4,0.2,1.0,,0.6,,,0.6,,,,,0.6,,-0.2,,,,-1.0,,,,,,-0.6,,0.6,0.6,0.6,,,0.2,,0.2,0.2,0.6,0.2,,1.0,,0.6,,,0.6,,,,,0.6,,-0.2,,,,-1.0,,,,,,-0.6,,0.6,0.6,0.6,,,0.2,,0.2,0.2,0.6,0.2,
Spratling2008,hexp01,2008.0,other,15,15,0.467,0.189,0.9,0.173,0.28,0.16,0.467,0.189,0.9,0.173,0.28,0.16,0.6,0.6,0.2,,,0.6,0.2,,,0.6,,,1.0,,,,1.0,,,,0.6,,1.0,,0.2,0.6,0.2,,,0.2,,,,0.2,,,0.6,0.6,0.2,,,0.6,0.2,,,0.6,,,1.0,,,,1.0,,,,0.6,,1.0,,0.2,0.6,0.2,,,0.2,,,,0.2,,
Spratling2010,hexp01,2010.0,other,18,18,0.467,0.442,0.05,0.087,0.3,0.173,0.467,0.442,0.05,0.087,0.3,0.173,-0.2,1.0,0.2,,,1.0,0.6,,,0.2,,,0.0,,,,0.2,,,,,,0.0,0.0,0.2,0.6,0.2,,0.2,0.2,,0.6,,0.2,0.2,,-0.2,1.0,0.2,,,1.0,0.6,,,0.2,,,0.0,,,,0.2,,,,,,0.0,0.0,0.2,0.6,0.2,,0.2,0.2,,0.6,,0.2,0.2,
Srinivasan1982,hexp01,1982.0,other,16,16,0.533,0.359,0.4,0.2,0.2,0.283,0.033,0.075,0.0,0.0,0.0,0.0,1.0,,0.6,,,1.0,0.2,,,0.2,0.2,,0.6,,,,0.2,,,,,,0.6,0.2,,0.0,0.0,,,0.0,,0.6,,0.0,0.6,,0.0,,0.0,,,0.0,0.0,,,0.2,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,
VanDerveer2021,hexp01,2021.0,empirical,28,24,0.46,0.284,0.222,0.147,0.467,0.189,0.286,0.21,0.15,0.132,0.422,0.199,1.0,0.0,0.6,0.6,0.6,0.6,0.2,0.6,0.2,0.2,,,0.2,,,0.6,0.0,0.2,0.2,0.2,0.2,,0.2,0.2,0.2,0.6,0.2,,0.6,0.6,0.6,0.6,,0.6,0.2,,0.6,0.0,0.6,,,0.2,,0.2,0.2,0.2,,,0.2,,,0.2,-0.2,0.2,0.2,0.2,0.2,,0.2,,0.2,0.6,0.2,,0.6,0.6,0.2,0.6,,0.6,0.2,
Wacongne2011,hexp01,2011.0,empirical,14,12,0.35,0.684,0.28,0.16,0.28,0.16,1.0,0.0,0.52,0.16,0.2,0.253,,,,0.0,-0.6,1.0,,,,,,1.0,0.2,,,,0.2,,,,0.2,0.6,0.2,,,0.2,0.6,,,0.2,,,,0.2,,0.2,,,,,,1.0,,,,,,1.0,0.6,,,,0.2,,,,0.6,0.6,0.6,,,0.2,0.6,,,0.2,,,,0.2,,-0.2
Wacongne2012,hexp01,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westerberg&Xiong2025,hexp01,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yamins2014,hexp01,2014.0,other,4,4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,0.2,,,,0.2,,
