study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,gemma4_31b_it_t035_r01,2020,computational,13,13,0.8,0.122,0.56,0.102,0.475,0.148,0.8,0.122,0.56,0.102,0.475,0.148,,,0.6,,,0.9,,,0.8,,0.9,,0.7,,,,0.4,0.6,,,0.5,,0.6,,0.7,,,,,0.3,,0.4,,,0.5,,,,0.6,,,0.9,,,0.8,,0.9,,0.7,,,,0.4,0.6,,,0.5,,0.6,,0.7,,,,,0.3,,0.4,,,0.5,
Jiang&Rao2024,gemma4_31b_it_t035_r01,2024,computational,12,12,0.65,0.05,0.65,0.166,0.617,0.134,0.65,0.05,0.65,0.166,0.617,0.134,,,,,,0.6,,,,0.7,,,0.8,,,,0.4,,,,0.6,,0.8,,0.5,0.7,0.8,,,0.6,,0.4,,0.7,,,,,,,,0.6,,,,0.7,,,0.8,,,,0.4,,,,0.6,,0.8,,0.5,0.7,0.8,,,0.6,,0.4,,0.7,,
Keller2012,gemma4_31b_it_t035_r01,2012,empirical,4,4,0.0,0.0,0.467,0.094,0.5,0.0,0.0,0.0,0.467,0.094,0.5,0.0,,,,,,,,,,,,,0.6,,,,,0.4,,,,,0.4,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.6,,,,,0.4,,,,,0.4,,,,,,,,,,,,0.5,
Keller2018,gemma4_31b_it_t035_r01,2018,empirical,20,18,0.514,0.21,0.54,0.12,0.45,0.122,0.52,0.24,0.54,0.12,0.45,0.122,,,0.4,0.6,0.4,0.8,,,,0.4,0.2,0.8,0.7,,,,0.4,0.6,,,0.4,,0.6,,0.6,0.4,0.5,,,0.4,0.6,0.5,,0.4,,0.2,,,0.4,,,0.8,,,,0.4,0.2,0.8,0.7,,,,0.4,0.6,,,0.4,,0.6,,0.6,0.4,0.5,,,0.4,0.6,0.5,,0.4,,0.2
Kiebel2008,gemma4_31b_it_t035_r01,2008,computational,8,8,0.8,0.0,0.55,0.05,0.64,0.136,0.8,0.0,0.55,0.05,0.64,0.136,,,,,,,,,,,,0.8,0.6,,,,,,,,,,0.5,,,0.7,0.6,,,0.8,0.4,,,0.7,,,,,,,,,,,,,,0.8,0.6,,,,,,,,,,0.5,,,0.7,0.6,,,0.8,0.4,,,0.7,,
LaoRodriguez2023,gemma4_31b_it_t035_r01,2023,empirical,12,0,0.7,0.187,0.35,0.05,0.567,0.149,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6,0.7,0.5,,,,,,1.0,,,,,,,,,,0.3,,0.4,,0.4,0.6,,,0.5,,0.8,,0.4,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeeMejias2025,gemma4_31b_it_t035_r01,2025,computational,18,17,0.667,0.17,0.75,0.076,0.533,0.075,0.64,0.174,0.75,0.076,0.533,0.075,,,,0.8,,0.7,,0.4,0.9,,0.5,0.7,0.8,,,0.6,,0.8,0.8,,0.7,,0.8,,0.6,0.5,0.6,,,0.4,,,,0.6,0.5,,,,,,,0.7,,0.4,0.9,,0.5,0.7,0.8,,,0.6,,0.8,0.8,,0.7,,0.8,,0.6,0.5,0.6,,,0.4,,,,0.6,0.5,
Mikulasch2023,gemma4_31b_it_t035_r01,2023,computational,21,20,0.433,0.213,0.533,0.111,0.411,0.087,0.48,0.204,0.533,0.111,0.411,0.087,,,,,0.2,0.4,,,0.2,0.4,0.8,0.6,0.4,,,0.6,,0.7,0.5,,0.4,,0.6,,0.4,0.3,0.4,,0.5,0.4,0.6,0.4,,0.4,0.3,,,,,,,0.4,,,0.2,0.4,0.8,0.6,0.4,,,0.6,,0.7,0.5,,0.4,,0.6,,0.4,0.3,0.4,,0.5,0.4,0.6,0.4,,0.4,0.3,
Nejad2025,gemma4_31b_it_t035_r01,2025,empirical,13,13,0.0,0.0,0.5,0.433,0.42,0.075,0.0,0.0,0.5,0.433,0.42,0.075,,,,,,,,,,,,,0.8,,,,-0.6,0.7,0.7,,0.6,0.4,0.8,0.6,0.5,,0.4,,,,0.3,0.4,,0.5,,,,,,,,,,,,,,,0.8,,,,-0.6,0.7,0.7,,0.6,0.4,0.8,0.6,0.5,,0.4,,,,0.3,0.4,,0.5,,
Payeur2021,gemma4_31b_it_t035_r01,2021,computational,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,0.125,0.56,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.5,,,,,,,,0.8,,0.7,0.6,0.5,,0.4,,,,,0.6,,
Rao&Ballard1999,gemma4_31b_it_t035_r01,1999,computational,14,14,0.8,0.0,0.767,0.111,0.571,0.103,0.8,0.0,0.767,0.111,0.571,0.103,,,,,,0.8,,,,,,,0.9,,,,0.7,0.8,,0.6,0.7,,0.9,,0.5,0.6,0.7,,,0.4,0.6,0.5,,0.7,,,,,,,,0.8,,,,,,,0.9,,,,0.7,0.8,,0.6,0.7,,0.9,,0.5,0.6,0.7,,,0.4,0.6,0.5,,0.7,,
Rao2024,gemma4_31b_it_t035_r01,2024,empirical,18,18,0.5,0.1,0.586,0.155,0.622,0.131,0.5,0.1,0.586,0.155,0.622,0.131,,,,,,0.4,,,,0.6,,,0.5,,,,0.3,0.7,0.7,,0.5,,0.6,0.8,0.7,0.6,0.8,,0.4,0.8,0.6,0.5,,0.7,0.5,,,,,,,0.4,,,,0.6,,,0.5,,,,0.3,0.7,0.7,,0.5,,0.6,0.8,0.7,0.6,0.8,,0.4,0.8,0.6,0.5,,0.7,0.5,
Sacramento2018,gemma4_31b_it_t035_r01,2018,computational,17,17,0.467,0.094,0.617,0.107,0.537,0.122,0.467,0.094,0.617,0.107,0.537,0.122,,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.5,0.6,,0.8,,0.7,0.6,0.7,,0.4,0.5,,0.4,,0.6,0.4,,,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.5,0.6,,0.8,,0.7,0.6,0.7,,0.4,0.5,,0.4,,0.6,0.4,
Spratling2008,gemma4_31b_it_t035_r01,2008,computational,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2010,gemma4_31b_it_t035_r01,2010,computational,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srinivasan1982,gemma4_31b_it_t035_r01,1982,computational,4,4,0.8,0.0,0.65,0.05,0.5,0.0,0.8,0.0,0.65,0.05,0.5,0.0,,,,,,0.8,,,,,,,0.7,,,,,,,,,,0.6,,,,,,,,,0.5,,,,,,,,,,0.8,,,,,,,0.7,,,,,,,,,,0.6,,,,,,,,,0.5,,,,
VanDerveer2021,gemma4_31b_it_t035_r01,2021,empirical,12,12,0.533,0.125,0.7,0.1,0.6,0.131,0.533,0.125,0.7,0.1,0.6,0.131,,,,,,0.4,,0.7,0.5,,,,0.8,,,,,,,,,,0.6,,0.4,,0.5,,0.6,0.7,0.8,0.7,,0.5,,,,,,,,0.4,,0.7,0.5,,,,0.8,,,,,,,,,,0.6,,0.4,,0.5,,0.6,0.7,0.8,0.7,,0.5,,
Wacongne2011,gemma4_31b_it_t035_r01,2011,computational,11,9,-0.025,0.782,0.6,0.082,0.575,0.109,0.75,0.15,0.6,0.082,0.575,0.109,,,,-0.8,-0.8,0.6,,,,,,0.9,0.7,,,,,,,,0.5,,0.6,,,0.4,0.6,,,0.7,,,,0.6,,,,,,,,0.6,,,,,,0.9,0.7,,,,,,,,0.5,,0.6,,,0.4,0.6,,,0.7,,,,0.6,,
Wacongne2012,gemma4_31b_it_t035_r01,2012,empirical,21,19,0.167,0.77,0.667,0.149,0.5,0.082,0.675,0.164,0.667,0.149,0.5,0.082,,,0.8,-0.9,-0.9,0.7,,,,,0.4,0.9,0.8,0.6,0.9,,0.5,0.7,0.7,,0.6,,0.8,0.4,0.5,0.4,,,,,0.6,0.5,,0.4,,0.6,,,0.8,,,0.7,,,,,0.4,0.8,0.8,0.6,0.9,,0.5,0.7,0.7,,0.6,,0.8,0.4,0.5,0.4,,,,,0.6,0.5,,0.4,,0.6
Westerberg&Xiong2025,gemma4_31b_it_t035_r01,2025,empirical,14,17,-0.333,0.732,0.833,0.047,0.82,0.075,-0.8,0.0,-0.875,0.066,-0.625,0.468,,,,-0.8,0.7,-0.9,,,,,,,0.8,,,,,0.8,,0.9,0.8,0.9,0.8,,,,0.9,,,0.9,,0.8,,0.7,0.8,,,,-0.8,,,,,,,,,,-0.9,,,,-0.8,-0.9,-0.8,-0.9,-0.8,-0.9,-1.0,,-0.7,-0.8,-0.9,-0.8,,-0.8,,0.6,,-0.7,-0.9,
Yamins2014,gemma4_31b_it_t035_r01,2014,computational,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
