study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
LaoRodriguez2023,gemma4_31b_it_t070_r02,2023,empirical,14,0,0.7,0.187,0.325,0.083,0.533,0.16,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6,0.7,0.5,,,,,,1.0,0.4,,,,,,,,,0.3,0.2,0.4,,0.3,0.6,,,0.4,,0.8,,0.5,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeeMejias2025,gemma4_31b_it_t070_r02,2025,computational,21,20,0.614,0.217,0.714,0.112,0.5,0.107,0.583,0.219,0.714,0.112,0.5,0.107,,,,0.8,,0.8,,0.4,0.8,0.2,0.6,0.7,0.8,,,0.6,0.5,0.8,0.8,,0.7,,0.8,,0.6,0.5,0.6,,0.4,0.3,,,,0.6,0.5,,,,,,,0.8,,0.4,0.8,0.2,0.6,0.7,0.8,,,0.6,0.5,0.8,0.8,,0.7,,0.8,,0.6,0.5,0.6,,0.4,0.3,,,,0.6,0.5,
Mikulasch2023,gemma4_31b_it_t070_r02,2023,computational,21,20,0.5,0.191,0.533,0.094,0.444,0.083,0.56,0.15,0.533,0.094,0.444,0.083,,,,,0.2,0.6,,,0.4,0.4,0.8,0.6,0.6,,,0.6,,0.6,0.4,,0.4,,0.6,,0.6,0.4,0.4,,0.4,0.4,0.6,0.4,,0.4,0.4,,,,,,,0.6,,,0.4,0.4,0.8,0.6,0.6,,,0.6,,0.6,0.4,,0.4,,0.6,,0.6,0.4,0.4,,0.4,0.4,0.6,0.4,,0.4,0.4,
Nejad2025,gemma4_31b_it_t070_r02,2025,empirical,14,14,0.0,0.0,0.533,0.481,0.48,0.117,0.0,0.0,0.533,0.481,0.48,0.117,,,,,,,,,,,,,0.8,,,,-0.8,0.7,0.7,0.6,0.8,0.5,0.8,0.7,0.6,,0.5,,,0.4,,0.3,,0.6,,,,,,,,,,,,,,,0.8,,,,-0.8,0.7,0.7,0.6,0.8,0.5,0.8,0.7,0.6,,0.5,,,0.4,,0.3,,0.6,,
Payeur2021,gemma4_31b_it_t070_r02,2021,computational,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.141,0.62,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0.7,,0.5,,,,0.6,,0.9,,0.7,0.6,0.7,,0.5,,,,,0.6,,
Rao&Ballard1999,gemma4_31b_it_t070_r02,1999,computational,13,13,0.8,0.0,0.7,0.089,0.529,0.103,0.8,0.0,0.7,0.089,0.529,0.103,,,,,,0.8,,,,,,,0.7,,,,0.6,0.8,,,0.6,,0.8,,0.4,0.5,0.6,,,0.5,0.4,0.6,,0.7,,,,,,,,0.8,,,,,,,0.7,,,,0.6,0.8,,,0.6,,0.8,,0.4,0.5,0.6,,,0.5,0.4,0.6,,0.7,,
Rao2024,gemma4_31b_it_t070_r02,2024,empirical,18,18,0.4,0.2,0.514,0.181,0.611,0.137,0.4,0.2,0.514,0.181,0.611,0.137,,,,,,0.2,,,,0.6,,,0.4,,,,0.2,0.6,0.6,,0.4,,0.6,0.8,0.7,0.6,0.8,,0.4,0.8,0.6,0.6,,0.6,0.4,,,,,,,0.2,,,,0.6,,,0.4,,,,0.2,0.6,0.6,,0.4,,0.6,0.8,0.7,0.6,0.8,,0.4,0.8,0.6,0.6,,0.6,0.4,
Sacramento2018,gemma4_31b_it_t070_r02,2018,computational,16,16,0.467,0.094,0.667,0.125,0.6,0.107,0.467,0.094,0.667,0.125,0.6,0.107,,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.7,0.6,,0.9,,0.7,0.6,0.7,,0.5,0.6,,0.4,,0.7,,,,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.7,0.6,,0.9,,0.7,0.6,0.7,,0.5,0.6,,0.4,,0.7,,
Spratling2008,gemma4_31b_it_t070_r02,2008,computational,11,11,0.75,0.05,0.675,0.13,0.54,0.08,0.75,0.05,0.675,0.13,0.54,0.08,,,,,,0.8,,,,0.7,,,0.8,,,,0.5,,,,0.6,,0.8,,0.4,0.5,0.6,,,0.6,,,,0.6,,,,,,,,0.8,,,,0.7,,,0.8,,,,0.5,,,,0.6,,0.8,,0.4,0.5,0.6,,,0.6,,,,0.6,,
Spratling2010,gemma4_31b_it_t070_r02,2010,computational,9,8,0.267,0.618,0.4,0.0,0.4,0.141,0.7,0.1,0.4,0.0,0.4,0.141,,,,,-0.6,0.8,0.6,,,,,,0.4,,,,,,,,,,0.4,,0.4,,,,,0.2,,0.6,,,0.4,,,,,,,0.8,0.6,,,,,,0.4,,,,,,,,,,0.4,,0.4,,,,,0.2,,0.6,,,0.4,
Srinivasan1982,gemma4_31b_it_t070_r02,1982,computational,6,6,0.7,0.1,0.75,0.05,0.55,0.15,0.7,0.1,0.75,0.05,0.55,0.15,,,,,,0.8,,,,0.6,,,0.7,,,,,,,,,,0.8,,,0.4,,,,,,0.7,,,,,,,,,,0.8,,,,0.6,,,0.7,,,,,,,,,,0.8,,,0.4,,,,,,0.7,,,,
VanDerveer2021,gemma4_31b_it_t070_r02,2021,empirical,7,7,0.6,0.1,0.65,0.25,0.7,0.082,0.6,0.1,0.65,0.25,0.7,0.082,,,,,,,,0.7,0.5,,,,0.9,,,,,,,,,,0.4,,,,,,,0.7,0.8,0.6,,,,,,,,,,,,0.7,0.5,,,,0.9,,,,,,,,,,0.4,,,,,,,0.7,0.8,0.6,,,,
Wacongne2011,gemma4_31b_it_t070_r02,2011,computational,10,8,0.175,0.65,0.6,0.082,0.567,0.125,0.75,0.15,0.6,0.082,0.567,0.125,,,,0.0,-0.8,0.6,,,,,,0.9,0.7,,,,,,,,0.5,,0.6,,,,0.4,,,0.6,,,,0.7,,,,,,,,0.6,,,,,,0.9,0.7,,,,,,,,0.5,,0.6,,,,0.4,,,0.6,,,,0.7,,
Wacongne2012,gemma4_31b_it_t070_r02,2012,empirical,21,19,0.167,0.699,0.575,0.13,0.429,0.103,0.65,0.18,0.575,0.13,0.429,0.103,,,0.6,-0.8,-0.8,0.7,,,,,0.4,0.9,0.7,0.5,0.8,,,0.6,0.6,,0.4,,0.6,0.4,0.5,0.4,,,,0.3,0.6,0.4,,0.3,,0.5,,,0.6,,,0.7,,,,,0.4,0.9,0.7,0.5,0.8,,,0.6,0.6,,0.4,,0.6,0.4,0.5,0.4,,,,0.3,0.6,0.4,,0.3,,0.5
Westerberg&Xiong2025,gemma4_31b_it_t070_r02,2025,empirical,15,18,-0.333,0.732,0.8,0.093,0.82,0.075,-0.4,0.4,-0.875,0.066,-0.638,0.472,,,,-0.8,0.7,-0.9,,,,,,,0.8,,,,0.6,0.8,,0.9,0.8,0.9,0.8,,,,0.9,,,0.9,,0.8,,0.7,0.8,,,,-0.8,,,0.0,,,,,,,-0.9,,,,-0.9,-0.8,-0.8,-0.9,-0.8,-0.9,-1.0,,-0.8,-0.8,-0.9,-0.7,,-0.8,,0.6,,-0.8,-0.9,
Yamins2014,gemma4_31b_it_t070_r02,2014,computational,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
