study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,gemma4_31b_it_t070_r03,2020,computational,13,13,0.775,0.13,0.6,0.141,0.35,0.112,0.775,0.13,0.6,0.141,0.35,0.112,,,0.6,,,0.9,,,0.7,,0.9,,0.8,,,,0.4,0.7,,,0.5,,0.6,,0.5,,,,,0.2,,0.3,,,0.4,,,,0.6,,,0.9,,,0.7,,0.9,,0.8,,,,0.4,0.7,,,0.5,,0.6,,0.5,,,,,0.2,,0.3,,,0.4,
Jiang&Rao2024,gemma4_31b_it_t070_r03,2024,computational,10,10,0.7,0.1,0.7,0.082,0.66,0.102,0.7,0.1,0.7,0.082,0.66,0.102,,,,,,0.6,,,,0.8,,,0.7,,,,,,,,0.6,,0.8,,,0.7,0.8,,,0.6,,0.5,,0.7,,,,,,,,0.6,,,,0.8,,,0.7,,,,,,,,0.6,,0.8,,,0.7,0.8,,,0.6,,0.5,,0.7,,
Keller2012,gemma4_31b_it_t070_r03,2012,empirical,4,4,0.0,0.0,0.5,0.082,0.3,0.0,0.0,0.0,0.5,0.082,0.3,0.0,,,,,,,,,,,,,0.6,,,,,0.4,,,,,0.5,,,,,,,,,,,,0.3,,,,,,,,,,,,,,0.6,,,,,0.4,,,,,0.5,,,,,,,,,,,,0.3,
Keller2018,gemma4_31b_it_t070_r03,2018,empirical,19,17,0.486,0.236,0.5,0.1,0.55,0.132,0.52,0.24,0.5,0.1,0.55,0.132,,,0.4,0.6,0.2,0.8,,,,0.4,0.2,0.8,0.6,,,,,0.4,,,0.4,,0.6,,0.6,0.4,0.6,,,0.6,0.8,0.6,,0.4,0.4,,,,0.4,,,0.8,,,,0.4,0.2,0.8,0.6,,,,,0.4,,,0.4,,0.6,,0.6,0.4,0.6,,,0.6,0.8,0.6,,0.4,0.4,
Kiebel2008,gemma4_31b_it_t070_r03,2008,computational,12,12,0.6,0.163,0.65,0.05,0.571,0.139,0.6,0.163,0.65,0.05,0.571,0.139,,,,,,0.6,,,,0.4,,0.8,0.7,,,,,,,,,,0.6,,0.4,0.6,0.5,,,0.8,0.6,0.4,,0.7,,,,,,,,0.6,,,,0.4,,0.8,0.7,,,,,,,,,,0.6,,0.4,0.6,0.5,,,0.8,0.6,0.4,,0.7,,
LaoRodriguez2023,gemma4_31b_it_t070_r03,2023,empirical,11,0,0.775,0.148,0.35,0.05,0.6,0.141,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6,0.8,0.7,,,,,,1.0,,,,,,,,,,0.4,,0.3,,,0.7,,,0.5,,0.8,,0.4,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeeMejias2025,gemma4_31b_it_t070_r03,2025,computational,18,17,0.65,0.15,0.75,0.076,0.55,0.096,0.62,0.147,0.75,0.076,0.55,0.096,,,,0.8,,0.7,,0.4,0.8,,0.5,0.7,0.8,,,0.6,,0.8,0.8,,0.7,,0.8,,0.6,0.5,0.7,,,0.4,,,,0.6,0.5,,,,,,,0.7,,0.4,0.8,,0.5,0.7,0.8,,,0.6,,0.8,0.8,,0.7,,0.8,,0.6,0.5,0.7,,,0.4,,,,0.6,0.5,
Mikulasch2023,gemma4_31b_it_t070_r03,2023,computational,23,22,0.486,0.181,0.614,0.112,0.511,0.099,0.533,0.149,0.614,0.112,0.511,0.099,,,0.4,,0.2,0.6,,,0.4,0.4,0.8,0.6,0.6,,,0.6,0.4,0.7,0.6,,0.6,,0.8,,0.6,0.4,0.6,,0.4,0.6,0.6,0.4,,0.6,0.4,,,,0.4,,,0.6,,,0.4,0.4,0.8,0.6,0.6,,,0.6,0.4,0.7,0.6,,0.6,,0.8,,0.6,0.4,0.6,,0.4,0.6,0.6,0.4,,0.6,0.4,
Nejad2025,gemma4_31b_it_t070_r03,2025,empirical,13,13,0.0,0.0,0.487,0.496,0.44,0.102,0.0,0.0,0.487,0.496,0.44,0.102,,,,,,,,,,,,,0.8,,,,-0.8,0.7,0.6,,0.6,0.5,0.8,0.7,0.6,,0.4,,,0.3,,0.4,,0.5,,,,,,,,,,,,,,,0.8,,,,-0.8,0.7,0.6,,0.6,0.5,0.8,0.7,0.6,,0.4,,,0.3,,0.4,,0.5,,
Payeur2021,gemma4_31b_it_t070_r03,2021,computational,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,0.125,0.56,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.5,,,,,,,,0.8,,0.7,0.6,0.5,,0.4,,,,,0.6,,
Rao&Ballard1999,gemma4_31b_it_t070_r03,1999,computational,14,14,0.8,0.0,0.72,0.075,0.5,0.122,0.8,0.0,0.72,0.075,0.5,0.122,,,,,,0.8,,,,,,,0.7,,,,0.6,0.8,,,0.7,,0.8,,0.5,0.4,0.6,,,0.5,0.4,0.6,,0.7,,0.3,,,,,,0.8,,,,,,,0.7,,,,0.6,0.8,,,0.7,,0.8,,0.5,0.4,0.6,,,0.5,0.4,0.6,,0.7,,0.3
Rao2024,gemma4_31b_it_t070_r03,2024,empirical,18,18,0.5,0.1,0.6,0.076,0.656,0.134,0.5,0.1,0.6,0.076,0.656,0.134,,,,,,0.6,,,,0.4,,,0.7,,,,0.5,0.6,0.6,,0.5,,0.7,0.6,0.8,0.7,0.8,,0.4,0.8,0.6,0.5,,0.7,0.6,,,,,,,0.6,,,,0.4,,,0.7,,,,0.5,0.6,0.6,,0.5,,0.7,0.6,0.8,0.7,0.8,,0.4,0.8,0.6,0.5,,0.7,0.6,
Sacramento2018,gemma4_31b_it_t070_r03,2018,computational,15,15,0.467,0.094,0.633,0.137,0.55,0.15,0.467,0.094,0.633,0.137,0.55,0.15,,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.5,0.6,,0.9,,0.7,0.6,0.7,,,0.4,,0.3,,0.6,,,,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.5,0.6,,0.9,,0.7,0.6,0.7,,,0.4,,0.3,,0.6,,
Spratling2008,gemma4_31b_it_t070_r03,2008,computational,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2010,gemma4_31b_it_t070_r03,2010,computational,11,10,0.3,0.638,0.4,0.082,0.36,0.15,0.75,0.05,0.4,0.082,0.36,0.15,,,,,-0.6,0.8,0.7,,,,,,0.4,,,,0.5,,,,,,0.3,,0.4,,0.2,,,0.2,,0.6,,,0.4,,,,,,,0.8,0.7,,,,,,0.4,,,,0.5,,,,,,0.3,,0.4,,0.2,,,0.2,,0.6,,,0.4,
Srinivasan1982,gemma4_31b_it_t070_r03,1982,computational,6,6,0.7,0.1,0.75,0.05,0.55,0.15,0.7,0.1,0.75,0.05,0.55,0.15,,,,,,0.8,,,,0.6,,,0.7,,,,,,,,,,0.8,,,0.4,,,,,,0.7,,,,,,,,,,0.8,,,,0.6,,,0.7,,,,,,,,,,0.8,,,0.4,,,,,,0.7,,,,
VanDerveer2021,gemma4_31b_it_t070_r03,2021,empirical,14,14,0.467,0.094,0.55,0.166,0.486,0.099,0.467,0.094,0.55,0.166,0.486,0.099,,,,,,0.4,,0.6,0.4,,,,0.8,,,0.4,,,0.6,,,,0.4,,0.4,,0.4,,0.4,0.6,0.6,0.6,,0.4,,,,,,,,0.4,,0.6,0.4,,,,0.8,,,0.4,,,0.6,,,,0.4,,0.4,,0.4,,0.4,0.6,0.6,0.6,,0.4,,
Wacongne2011,gemma4_31b_it_t070_r03,2011,computational,10,8,-0.025,0.701,0.467,0.094,0.6,0.082,0.75,0.15,0.633,0.047,0.767,0.047,,,,-0.6,-0.8,0.4,,,,,,0.9,0.6,,,,,,,,0.4,,0.4,,,,0.5,,,0.6,,,,0.7,,,,,,,,0.6,,,,,,0.9,0.7,,,,,,,,0.6,,0.6,,,,0.7,,,0.8,,,,0.8,,
Wacongne2012,gemma4_31b_it_t070_r03,2012,empirical,22,20,0.183,0.782,0.675,0.097,0.525,0.12,0.725,0.192,0.675,0.097,0.525,0.12,,,0.8,-0.9,-0.9,0.8,,,,,0.4,0.9,0.7,0.6,0.8,,,0.7,0.7,,0.6,,0.8,0.5,0.6,0.5,0.4,,0.3,,0.7,0.6,,0.5,,0.6,,,0.8,,,0.8,,,,,0.4,0.9,0.7,0.6,0.8,,,0.7,0.7,,0.6,,0.8,0.5,0.6,0.5,0.4,,0.3,,0.7,0.6,,0.5,,0.6
Westerberg&Xiong2025,gemma4_31b_it_t070_r03,2025,empirical,15,18,0.133,0.806,0.8,0.093,0.82,0.075,-0.7,0.1,-0.887,0.078,-0.6,0.534,,,,0.6,0.8,-1.0,,,,,,,0.8,,,,0.6,0.8,,0.9,0.8,0.9,0.8,,,,0.9,,,0.9,,0.8,,0.7,0.8,,,,-0.8,,,-0.6,,,,,,,-0.9,,,,-1.0,-0.8,-0.8,-0.9,-0.8,-0.9,-1.0,,-0.8,-0.8,-0.9,-0.7,,-0.8,,0.8,,-0.7,-0.9,
Yamins2014,gemma4_31b_it_t070_r03,2014,computational,4,4,0.0,0.0,0.0,0.0,0.575,0.148,0.0,0.0,0.0,0.0,0.575,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.4,,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.4,,0.8,0.5,
