study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,gemma4_31b_it_t035_r02,2020,computational,13,13,0.8,0.122,0.56,0.102,0.475,0.148,0.8,0.122,0.56,0.102,0.475,0.148,,,0.6,,,0.9,,,0.8,,0.9,,0.7,,,,0.4,0.6,,,0.5,,0.6,,0.7,,,,,0.3,,0.4,,,0.5,,,,0.6,,,0.9,,,0.8,,0.9,,0.7,,,,0.4,0.6,,,0.5,,0.6,,0.7,,,,,0.3,,0.4,,,0.5,
Jiang&Rao2024,gemma4_31b_it_t035_r02,2024,computational,12,12,0.65,0.05,0.65,0.166,0.617,0.134,0.65,0.05,0.65,0.166,0.617,0.134,,,,,,0.6,,,,0.7,,,0.8,,,,0.4,,,,0.6,,0.8,,0.5,0.7,0.8,,,0.6,,0.4,,0.7,,,,,,,,0.6,,,,0.7,,,0.8,,,,0.4,,,,0.6,,0.8,,0.5,0.7,0.8,,,0.6,,0.4,,0.7,,
Keller2012,gemma4_31b_it_t035_r02,2012,empirical,5,5,0.0,0.0,0.475,0.083,0.3,0.0,0.0,0.0,0.475,0.083,0.3,0.0,,,,,,,,,,,,,0.6,,,,,0.4,,,0.4,,0.5,,,,,,,,,,,,0.3,,,,,,,,,,,,,,0.6,,,,,0.4,,,0.4,,0.5,,,,,,,,,,,,0.3,
Keller2018,gemma4_31b_it_t035_r02,2018,empirical,19,17,0.543,0.176,0.55,0.087,0.55,0.132,0.56,0.196,0.55,0.087,0.55,0.132,,,0.4,0.6,0.4,0.8,,,,0.4,0.4,0.8,0.6,,,,,0.6,,,0.4,,0.6,,0.6,0.4,0.6,,,0.6,0.8,0.6,,0.4,,0.4,,,0.4,,,0.8,,,,0.4,0.4,0.8,0.6,,,,,0.6,,,0.4,,0.6,,0.6,0.4,0.6,,,0.6,0.8,0.6,,0.4,,0.4
Kiebel2008,gemma4_31b_it_t035_r02,2008,computational,10,10,0.8,0.0,0.65,0.05,0.529,0.167,0.8,0.0,0.65,0.05,0.529,0.167,,,,,,,,,,,,0.8,0.6,,,,,,,,,,0.7,,0.4,0.6,0.5,,,0.8,0.4,0.3,,0.7,,,,,,,,,,,,,,0.8,0.6,,,,,,,,,,0.7,,0.4,0.6,0.5,,,0.8,0.4,0.3,,0.7,,
LaoRodriguez2023,gemma4_31b_it_t035_r02,2023,empirical,15,0,0.7,0.187,0.325,0.083,0.5,0.185,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6,0.7,0.5,,,,,,1.0,0.4,,,,,,,,,0.3,0.2,0.4,,0.3,0.6,,,0.4,,0.8,,0.4,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeeMejias2025,gemma4_31b_it_t035_r02,2025,computational,21,20,0.614,0.217,0.7,0.141,0.514,0.083,0.583,0.219,0.7,0.141,0.514,0.083,,,,0.8,,0.8,,0.4,0.8,0.2,0.6,0.7,0.8,,,0.6,0.4,0.8,0.8,,0.7,,0.8,,0.6,0.5,0.6,,0.4,0.5,,,,0.6,0.4,,,,,,,0.8,,0.4,0.8,0.2,0.6,0.7,0.8,,,0.6,0.4,0.8,0.8,,0.7,,0.8,,0.6,0.5,0.6,,0.4,0.5,,,,0.6,0.4,
Mikulasch2023,gemma4_31b_it_t035_r02,2023,computational,23,22,0.486,0.181,0.571,0.128,0.511,0.099,0.533,0.149,0.571,0.128,0.511,0.099,,,0.4,,0.2,0.6,,,0.4,0.4,0.8,0.6,0.6,,,0.6,0.4,0.8,0.6,,0.4,,0.6,,0.6,0.4,0.6,,0.4,0.6,0.6,0.4,,0.6,0.4,,,,0.4,,,0.6,,,0.4,0.4,0.8,0.6,0.6,,,0.6,0.4,0.8,0.6,,0.4,,0.6,,0.6,0.4,0.6,,0.4,0.6,0.6,0.4,,0.6,0.4,
Nejad2025,gemma4_31b_it_t035_r02,2025,empirical,12,12,0.0,0.0,0.486,0.53,0.46,0.102,0.0,0.0,0.486,0.53,0.46,0.102,,,,,,,,,,,,,0.8,,,,-0.8,0.7,0.6,,0.6,,0.8,0.7,0.6,,0.5,,,0.4,,0.3,,0.5,,,,,,,,,,,,,,,0.8,,,,-0.8,0.7,0.6,,0.6,,0.8,0.7,0.6,,0.5,,,0.4,,0.3,,0.5,,
Payeur2021,gemma4_31b_it_t035_r02,2021,computational,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,0.125,0.56,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.5,,,,,,,,0.8,,0.7,0.6,0.5,,0.4,,,,,0.6,,
Rao&Ballard1999,gemma4_31b_it_t035_r02,1999,computational,13,13,0.8,0.0,0.78,0.117,0.571,0.103,0.8,0.0,0.78,0.117,0.571,0.103,,,,,,0.8,,,,,,,0.9,,,,0.7,0.8,,,0.6,,0.9,,0.5,0.6,0.7,,,0.4,0.5,0.6,,0.7,,,,,,,,0.8,,,,,,,0.9,,,,0.7,0.8,,,0.6,,0.9,,0.5,0.6,0.7,,,0.4,0.5,0.6,,0.7,,
Rao2024,gemma4_31b_it_t035_r02,2024,empirical,18,18,0.5,0.1,0.586,0.155,0.633,0.125,0.5,0.1,0.586,0.155,0.633,0.125,,,,,,0.4,,,,0.6,,,0.5,,,,0.3,0.7,0.7,,0.5,,0.6,0.8,0.7,0.6,0.8,,0.4,0.8,0.7,0.6,,0.5,0.6,,,,,,,0.4,,,,0.6,,,0.5,,,,0.3,0.7,0.7,,0.5,,0.6,0.8,0.7,0.6,0.8,,0.4,0.8,0.7,0.6,,0.5,0.6,
Sacramento2018,gemma4_31b_it_t035_r02,2018,computational,16,16,0.467,0.094,0.65,0.096,0.529,0.103,0.467,0.094,0.65,0.096,0.529,0.103,,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.6,0.7,,0.8,,0.6,0.5,0.7,,0.4,0.5,,0.4,,0.6,,,,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.6,0.7,,0.8,,0.6,0.5,0.7,,0.4,0.5,,0.4,,0.6,,
Spratling2008,gemma4_31b_it_t035_r02,2008,computational,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2010,gemma4_31b_it_t035_r02,2010,computational,10,9,0.3,0.638,0.5,0.082,0.425,0.148,0.75,0.05,0.5,0.082,0.425,0.148,,,,,-0.6,0.8,0.7,,,,,,0.6,,,,0.4,,,,,,0.5,,0.4,,,,,0.2,,0.6,,,0.5,,,,,,,0.8,0.7,,,,,,0.6,,,,0.4,,,,,,0.5,,0.4,,,,,0.2,,0.6,,,0.5,
Srinivasan1982,gemma4_31b_it_t035_r02,1982,computational,4,4,0.8,0.0,0.65,0.05,0.5,0.0,0.8,0.0,0.65,0.05,0.5,0.0,,,,,,0.8,,,,,,,0.6,,,,,,,,,,0.7,,,,,,,,,0.5,,,,,,,,,,0.8,,,,,,,0.6,,,,,,,,,,0.7,,,,,,,,,0.5,,,,
VanDerveer2021,gemma4_31b_it_t035_r02,2021,empirical,12,12,0.467,0.094,0.6,0.2,0.486,0.099,0.467,0.094,0.6,0.2,0.486,0.099,,,,,,0.4,,0.6,0.4,,,,0.8,,,,,,,,,,0.4,,0.4,,0.4,,0.4,0.6,0.6,0.6,,0.4,,,,,,,,0.4,,0.6,0.4,,,,0.8,,,,,,,,,,0.4,,0.4,,0.4,,0.4,0.6,0.6,0.6,,0.4,,
Wacongne2011,gemma4_31b_it_t035_r02,2011,computational,10,9,0.025,0.736,0.533,0.125,0.633,0.047,0.75,0.15,0.6,0.082,0.725,0.083,,,,-0.6,-0.8,0.6,,,,,,0.9,0.7,,,,,,,,0.5,,0.4,,,,0.6,,,0.6,,,,0.7,,,,,,,,0.6,,,,,,0.9,0.7,,,,,,,,0.6,,0.5,,,0.6,0.7,,,0.8,,,,0.8,,
Wacongne2012,gemma4_31b_it_t035_r02,2012,empirical,21,19,0.167,0.77,0.7,0.122,0.5,0.131,0.675,0.164,0.7,0.122,0.5,0.131,,,0.8,-0.9,-0.9,0.7,,,,,0.4,0.9,0.8,0.6,0.9,,,0.7,0.7,,0.6,,0.8,0.5,0.6,0.4,,,,0.3,0.7,0.6,,0.4,,0.5,,,0.8,,,0.7,,,,,0.4,0.8,0.8,0.6,0.9,,,0.7,0.7,,0.6,,0.8,0.5,0.6,0.4,,,,0.3,0.7,0.6,,0.4,,0.5
Westerberg&Xiong2025,gemma4_31b_it_t035_r02,2025,empirical,15,17,-0.367,0.759,0.8,0.093,0.82,0.075,-0.8,0.0,-0.875,0.097,-0.6,0.464,,,,-0.8,0.7,-1.0,,,,,,,0.8,,,,0.6,0.8,,0.9,0.8,0.9,0.8,,,,0.9,,,0.9,,0.8,,0.7,0.8,,,,-0.8,,,,,,,,,,-0.9,,,,-1.0,-0.8,-0.7,-0.9,-0.8,-0.9,-1.0,,-0.7,-0.8,-0.9,-0.6,,-0.8,,0.6,,-0.7,-0.9,
Yamins2014,gemma4_31b_it_t035_r02,2014,computational,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
