study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
LeeMejias2025,Jake,2025,other,23.0,23.0,0.711,0.366,0.771,0.291,0.257,0.256,0.667,0.353,0.771,0.291,0.257,0.256,1.0,0.0,1.0,,,1.0,0.6,0.2,1.0,,0.6,1.0,1.0,,,,0.6,1.0,1.0,0.2,0.6,,1.0,,0.6,0.2,0.2,,,0.2,,,,0.2,0.6,-0.2,1.0,0.0,1.0,,,1.0,0.6,0.2,1.0,,0.6,0.6,1.0,,,,0.6,1.0,1.0,0.2,0.6,,1.0,,0.6,0.2,0.2,,,0.2,,,,0.2,0.6,-0.2
Mikulasch2023,Jake,2023,other,28.0,26.0,0.455,0.192,0.3,0.387,0.422,0.199,0.511,0.166,0.3,0.387,0.422,0.199,0.6,0.6,0.6,0.2,0.2,0.6,0.2,,0.2,0.6,0.6,0.6,0.6,,,0.2,-0.6,0.6,0.6,,0.2,,0.6,0.2,0.6,0.6,0.2,,0.2,0.2,0.6,0.6,,0.6,0.2,,0.6,0.6,0.6,,,0.6,0.2,,0.2,0.6,0.6,0.6,0.6,,,0.2,-0.6,0.6,0.6,,0.2,,0.6,0.2,0.6,0.6,0.2,,0.2,0.2,0.6,0.6,,0.6,0.2,
Nejad2025,Jake,2025,other,17.0,17.0,0.467,0.189,-0.12,0.588,0.156,0.183,0.467,0.189,-0.12,0.588,0.156,0.183,,,,,,0.2,0.6,,,,,0.6,0.2,,,,-1.0,,,,,0.2,-0.6,0.6,0.6,0.2,0.0,,0.0,0.0,0.2,0.2,,0.2,0.0,,,,,,,0.2,0.6,,,,,0.6,0.2,,,,-1.0,,,,,0.2,-0.6,0.6,0.6,0.2,0.0,,0.0,0.0,0.2,0.2,,0.2,0.0,
Payeur2021,Jake,2021,other,20.0,19.0,0.114,0.099,-0.2,0.283,0.371,0.198,0.1,0.1,-0.2,0.283,0.371,0.198,0.0,0.0,0.0,,0.2,0.2,,,0.2,0.2,,,0.0,0.0,0.0,,-0.6,,,,0.0,,-0.6,,0.2,0.6,0.6,,0.2,0.2,,,,0.6,0.2,,0.0,0.0,0.0,,,0.2,,,0.2,0.2,,,0.0,0.0,0.0,,-0.6,,,,0.0,,-0.6,,0.2,0.6,0.6,,0.2,0.2,,,,0.6,0.2,
Rao2024,Jake,2024,other,19.0,19.0,0.4,0.2,0.543,0.14,0.5,0.173,0.4,0.2,0.543,0.14,0.5,0.173,0.2,,,,,0.6,,,,0.2,,0.6,0.6,,,,0.6,0.6,0.6,,0.2,,0.6,0.6,0.6,0.6,0.6,,,0.6,0.6,0.2,,0.6,0.2,,0.2,,,,,0.6,,,,0.2,,0.6,0.6,,,,0.6,0.6,0.6,,0.2,,0.6,0.6,0.6,0.6,0.6,,,0.6,0.6,0.2,,0.6,0.2,
RaoBallard1999,Jake,1999,other,23.0,23.0,0.5,0.265,0.657,0.256,0.35,0.194,0.5,0.265,0.657,0.256,0.35,0.194,0.6,0.2,0.6,,,1.0,0.2,,,0.6,0.6,0.2,1.0,,,,0.6,0.6,,0.6,0.6,,1.0,0.2,0.6,0.6,0.6,,,0.2,0.2,0.2,,0.2,0.2,,0.6,0.2,0.6,,,1.0,0.2,,,0.6,0.6,0.2,1.0,,,,0.6,0.6,,0.6,0.6,,1.0,0.2,0.6,0.6,0.6,,,0.2,0.2,0.2,,0.2,0.2,
Sacramento2018,Jake,2018,other,15.0,15.0,0.7,0.173,-0.6,0.327,0.4,0.2,0.7,0.173,-0.6,0.327,0.4,0.2,1.0,,0.6,,,0.6,,,,,0.6,,-0.2,,,,-1.0,,,,,,-0.6,,0.6,0.6,0.6,,,0.2,,0.2,0.2,0.6,0.2,,1.0,,0.6,,,0.6,,,,,0.6,,-0.2,,,,-1.0,,,,,,-0.6,,0.6,0.6,0.6,,,0.2,,0.2,0.2,0.6,0.2,
Spratling2008,Jake,2008,other,15.0,15.0,0.467,0.189,0.9,0.173,0.28,0.16,0.467,0.189,0.9,0.173,0.28,0.16,0.6,0.6,0.2,,,0.6,0.2,,,0.6,,,1.0,,,,1.0,,,,0.6,,1.0,,0.2,0.6,0.2,,,0.2,,,,0.2,,,0.6,0.6,0.2,,,0.6,0.2,,,0.6,,,1.0,,,,1.0,,,,0.6,,1.0,,0.2,0.6,0.2,,,0.2,,,,0.2,,
Spratling2010,Jake,2010,other,18.0,18.0,0.467,0.442,0.05,0.087,0.3,0.173,0.467,0.442,0.05,0.087,0.3,0.173,-0.2,1.0,0.2,,,1.0,0.6,,,0.2,,,0.0,,,,0.2,,,,,,0.0,0.0,0.2,0.6,0.2,,0.2,0.2,,0.6,,0.2,0.2,,-0.2,1.0,0.2,,,1.0,0.6,,,0.2,,,0.0,,,,0.2,,,,,,0.0,0.0,0.2,0.6,0.2,,0.2,0.2,,0.6,,0.2,0.2,
Srinivasan1982,Jake,1982,other,16.0,16.0,0.533,0.359,0.4,0.2,0.2,0.283,0.033,0.075,0.0,0.0,0.0,0.0,1.0,,0.6,,,1.0,0.2,,,0.2,0.2,,0.6,,,,0.2,,,,,,0.6,0.2,,0.0,0.0,,,0.0,,0.6,,0.0,0.6,,0.0,,0.0,,,0.0,0.0,,,0.2,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,
VanDerveer2021,Jake,2021,empirical,28.0,24.0,0.46,0.284,0.222,0.147,0.467,0.189,0.286,0.21,0.15,0.132,0.422,0.199,1.0,0.0,0.6,0.6,0.6,0.6,0.2,0.6,0.2,0.2,,,0.2,,,0.6,0.0,0.2,0.2,0.2,0.2,,0.2,0.2,0.2,0.6,0.2,,0.6,0.6,0.6,0.6,,0.6,0.2,,0.6,0.0,0.6,,,0.2,,0.2,0.2,0.2,,,0.2,,,0.2,-0.2,0.2,0.2,0.2,0.2,,0.2,,0.2,0.6,0.2,,0.6,0.6,0.2,0.6,,0.6,0.2,
Wacogne2012,Jake,2012,empirical,23.0,20.0,0.486,0.7,0.267,0.275,0.14,0.092,0.0,0.0,0.0,0.0,0.14,0.092,1.0,,1.0,-0.6,-0.6,1.0,,,,,0.6,1.0,0.6,0.2,0.6,,,-0.2,0.2,,,,0.2,,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,,0.0,,0.2,0.0,,0.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,,0.0,,0.2
Wacongne2011,Jake,2011,empirical,14.0,12.0,0.35,0.684,0.28,0.16,0.28,0.16,1.0,0.0,0.52,0.16,0.2,0.253,,,,0.0,-0.6,1.0,,,,,,1.0,0.2,,,,0.2,,,,0.2,0.6,0.2,,,0.2,0.6,,,0.2,,,,0.2,,0.2,,,,,,1.0,,,,,,1.0,0.6,,,,0.2,,,,0.6,0.6,0.6,,,0.2,0.6,,,0.2,,,,0.2,,-0.2
Westerberg2025,Jake,2025,empirical,24.0,23.0,0.1,0.458,0.6,0.283,0.45,0.328,-0.367,0.243,-0.95,0.132,-0.533,0.533,0.0,0.0,0.0,0.6,1.0,-0.6,0.0,,-0.2,,,,0.6,,,,0.6,0.6,0.2,1.0,0.6,1.0,0.2,,0.6,0.0,0.6,,0.2,0.6,,1.0,,0.0,0.6,,-0.6,-0.6,-0.6,,,-0.2,0.0,,-0.2,,,,-1.0,,,,-1.0,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,,-1.0,-0.6,-1.0,-0.6,-0.2,-1.0,,0.6,,0.0,-1.0,
Yamins2014,Jake,2014,other,4.0,4.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,0.2,,,,0.2,,
