study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,hpchai_06,2020.0,computational,8,8,1.0,0.0,0.5,0.1,0.0,0.0,1.0,0.0,0.5,0.1,0.0,0.0,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,0.6,,,,,,,,,,0.4,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,0.6,,,,,,,,,,0.4,,,,,,,,,,,,,
Jiang&Rao2024,hpchai_06,2024.0,computational,9,8,0.8,0.0,0.867,0.094,0.733,0.094,0.8,0.0,0.867,0.094,0.733,0.094,,,,0.8,,0.8,,,,,,0.8,1.0,,,,0.8,,,,,,0.8,,,0.8,,,,0.8,,0.6,,,,,,,,,,0.8,,,,,,0.8,1.0,,,,0.8,,,,,,0.8,,,0.8,,,,0.8,,0.6,,,,
Keller2012,hpchai_06,2012.0,empirical,7,7,1.0,0.0,0.667,0.094,0.6,0.0,1.0,0.0,0.667,0.094,0.6,0.0,,,,,,1.0,,,,,,1.0,0.6,,,,,0.8,,,,,0.6,,,,,,,,0.6,0.6,,,,,,,,,,1.0,,,,,,1.0,0.6,,,,,0.8,,,,,0.6,,,,,,,,0.6,0.6,,,,
Keller2018,hpchai_06,2018.0,review,17,15,0.6,0.513,0.72,0.271,0.44,0.625,0.8,0.179,0.72,0.271,0.44,0.625,0.8,,,0.8,-0.6,1.0,,,,0.6,0.6,1.0,1.0,,,,0.8,0.8,,,,,0.8,0.2,0.8,0.6,,,,,0.8,0.8,,,,-0.8,0.8,,,,,1.0,,,,0.6,0.6,1.0,1.0,,,,0.8,0.8,,,,,0.8,0.2,0.8,0.6,,,,,0.8,0.8,,,,-0.8
Kiebel2008,hpchai_06,2008.0,computational,8,8,0.8,0.0,0.867,0.094,0.733,0.094,0.8,0.0,0.867,0.094,0.733,0.094,,,,,,0.8,,,,,,0.8,1.0,,,,0.8,,,,,,0.8,,,0.8,,,,0.8,0.6,,,,,,,,,,,0.8,,,,,,0.8,1.0,,,,0.8,,,,,,0.8,,,0.8,,,,0.8,0.6,,,,,
LaoRodriguez2023,hpchai_06,2023.0,empirical,4,4,1.0,0.0,0.8,0.0,0.8,0.0,1.0,0.0,0.8,0.0,0.8,0.0,,,,,,,,,,,,1.0,0.8,,,,,,,,,,,,,,,,,,,0.8,,,,0.8,,,,,,,,,,,,1.0,0.8,,,,,,,,,,,,,,,,,,,0.8,,,,0.8
LeeMejias2025,hpchai_06,2025.0,computational,6,6,0.76,0.08,0.0,0.0,0.8,0.0,0.76,0.08,0.0,0.0,0.8,0.0,0.8,0.8,,,,0.6,,0.8,0.8,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,0.8,0.8,,,,0.6,,0.8,0.8,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,
Mikulasch2023,hpchai_06,2023.0,review,1,1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,
Nejad2025,hpchai_06,2025.0,computational,3,3,0.0,0.0,0.7,0.1,0.8,0.0,0.0,0.0,0.7,0.1,0.8,0.0,,,,,,,,,,,,,0.8,,,,,,,,,,0.6,,0.8,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,0.6,,0.8,,,,,,,,,,,
Payeur2021,hpchai_06,2021.0,computational,1,1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,
Rao&Ballard1999,hpchai_06,1999.0,computational,7,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rao2024,hpchai_06,2024.0,computational,8,0,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacramento2018,hpchai_06,2018.0,computational,4,0,1.0,0.0,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,-1.0,,,,-1.0,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2008,hpchai_06,2008.0,computational,5,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2010,hpchai_06,2010.0,computational,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srinivasan1982,hpchai_06,1982.0,computational,3,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,0.8,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanDerveer2021,hpchai_06,2021.0,review,4,4,0.65,0.087,0.0,0.0,0.0,0.0,0.65,0.087,0.0,0.0,0.0,0.0,0.6,,0.6,,,0.6,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.6,,,0.6,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wacongne2011,hpchai_06,2011.0,empirical,7,5,-0.333,0.943,0.9,0.1,0.8,0.0,1.0,0.0,0.9,0.1,0.8,0.0,,,,-1.0,-1.0,,,,,,,1.0,1.0,,,,,,,,0.8,,,,,,0.8,,,0.8,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.8,,,,,,0.8,,,0.8,,,,,,
Wacongne2012,hpchai_06,2012.0,computational,10,8,0.333,0.943,0.933,0.094,1.0,0.0,1.0,0.0,0.933,0.094,1.0,0.0,1.0,,1.0,-1.0,-1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,0.8,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,0.8,,1.0,,,,,,,,,,,
Westerberg&Xiong2025,hpchai_06,2025.0,empirical,17,16,-0.6,0.8,-1.0,0.0,-0.667,0.745,-1.0,0.0,-1.0,0.0,-0.667,0.745,-1.0,-1.0,-1.0,1.0,,-1.0,,,,,,,-1.0,,,,,-1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,-1.0,-1.0,,1.0,,,,,-1.0,-1.0,-1.0,,,-1.0,,,,,,,-1.0,,,,,-1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,-1.0,-1.0,,1.0,,,,
Yamins2014,hpchai_06,2014.0,computational,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
