study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,hpchai_04,2020.0,computational,13,13,-0.2,0.632,0.0,0.2,0.114,0.584,0.2,0.566,-0.2,0.49,0.35,0.384,,-0.6,,0.2,,,-1.0,,,0.6,,,,,,,,0.2,-0.2,,,,,,0.2,,,0.2,,-1.0,,1.0,0.0,0.6,,-0.2,,,,,1.0,-0.6,,0.2,,0.6,-0.2,,,,-0.2,,,-1.0,,,0.2,,,0.2,,0.0,0.2,,,,1.0,0.2,,,,
Jiang&Rao2024,hpchai_04,2024.0,computational,13,11,-0.267,0.249,0.15,0.497,-0.233,0.677,0.1,0.911,0.15,0.572,0.2,0.327,,,0.0,-0.6,,,,,,,,-0.2,,,,,-0.2,,0.0,,1.0,-0.2,,,0.0,,0.6,,,,,,0.6,-1.0,-0.6,-1.0,,,1.0,,-0.6,1.0,,,,,-1.0,,,-0.6,1.0,,,,0.2,,,,,0.0,,,,,-0.2,0.6,,,,,,0.2
Keller2012,hpchai_04,2012.0,empirical,11,14,-0.6,0.4,-0.6,0.566,0.3,0.608,-0.44,0.408,0.733,0.298,0.0,0.816,-1.0,,,,,,,,,,-0.2,,,,,0.2,,,,,,,-1.0,-1.0,0.0,1.0,-0.6,1.0,,,-0.2,0.6,,,,,,,-0.6,,-0.6,,,,-0.2,,-1.0,0.2,,0.2,,,0.6,,1.0,,1.0,0.6,1.0,,,,1.0,,,,,,-1.0,0.0,,
Keller2018,hpchai_04,2018.0,review,13,10,-0.067,0.094,-0.267,0.525,-0.229,0.59,0.6,0.327,-0.267,0.249,-0.05,0.712,0.0,,-0.2,,,0.0,,,,,,,,,,-1.0,,,,0.0,0.2,,,,-1.0,,,,-1.0,0.0,,0.2,-0.6,0.2,,0.6,,,,,,0.2,,,0.6,1.0,,,,,,0.0,,,-0.2,,,,,-0.6,,,,-1.0,,-0.2,,1.0,,0.0,,
Kiebel2008,hpchai_04,2008.0,computational,10,16,0.0,0.31,-0.2,0.0,-0.05,0.433,0.05,0.433,0.3,0.592,-0.025,0.595,0.2,,0.0,,0.2,,-0.6,,,,,0.2,,,,,-0.2,,,,,,,,,-0.6,0.6,,,,,0.0,,,,-0.2,,,,,0.2,-0.6,,,,0.0,0.6,,,,-0.6,,0.2,,0.6,1.0,,,,,0.2,,-0.2,,-0.2,-1.0,0.6,,0.0,-0.6,,1.0
LaoRodriguez2023,hpchai_04,2023.0,empirical,16,14,0.0,0.825,0.057,0.277,0.28,0.588,0.057,0.699,0.05,0.433,-0.333,0.471,,-0.6,,,,,,1.0,,0.6,-1.0,,,,0.2,0.0,,-0.2,-0.2,0.2,0.6,,,-0.2,-0.2,1.0,,-0.2,,,1.0,,,,,-0.2,,,,-1.0,-0.6,,0.0,1.0,-0.2,1.0,,0.2,,,-0.6,0.0,,,,,0.2,0.6,,,,-1.0,0.0,,0.0,,,,,,,
LeeMejias2025,hpchai_04,2025.0,computational,9,7,-0.333,0.359,-0.6,0.0,0.2,0.8,-0.067,0.377,-0.6,0.327,0.2,0.0,,-0.2,,-0.2,0.0,0.0,,-1.0,,,-0.6,,,,,,-0.6,,,,,,,,-0.6,,,,,1.0,,,,,,,-0.6,0.2,,,,,,0.2,,,,,-1.0,,,,-0.2,,,,,-0.6,,,,,,,,0.2,,,,,,
Mikulasch2023,hpchai_04,2023.0,review,13,12,-0.3,0.592,-0.16,0.571,-0.2,0.49,-0.25,0.456,-0.2,0.653,0.1,0.1,,-0.6,,0.6,,-1.0,,,,-0.2,,,,,,0.2,0.6,,,,0.0,-1.0,-0.6,,0.6,,,,,,-0.6,,-0.6,-0.2,,,,-0.2,0.2,,,,-1.0,,,0.0,,,,0.2,,-0.6,,,,-0.6,,-1.0,1.0,-0.2,,,0.0,,,,,,,,,0.2
Nejad2025,hpchai_04,2025.0,computational,10,11,0.2,0.716,-0.5,0.5,-0.067,0.499,0.114,0.692,0.0,0.0,0.0,0.6,,-1.0,,,1.0,0.6,,0.6,,-0.2,,,,,,,,,,,0.0,,-1.0,,,,,-0.6,-0.2,,,,,0.6,,,,-1.0,,,0.2,,0.2,,1.0,1.0,0.0,-0.6,,,,,,,,,,,0.0,0.0,0.6,-0.6,,,,,,,,,,
Payeur2021,hpchai_04,2021.0,computational,9,12,-1.0,0.0,0.2,0.566,-0.64,0.367,0.04,0.196,0.8,0.2,0.2,0.335,,,,,,,,,,,-1.0,,1.0,,,,,,,,,-0.2,,-0.2,-0.6,-1.0,,,,,,-1.0,-0.6,,0.0,,,,0.2,,,,-0.2,,-0.2,,0.2,0.2,,,,0.6,,,,,,,,1.0,,,0.6,,0.0,0.0,0.6,,-0.2,,,
Rao&Ballard1999,hpchai_04,1999.0,computational,6,14,0.333,0.499,0.0,0.0,-0.2,0.327,0.2,0.864,0.12,0.676,-0.067,0.68,,,,,0.2,-0.2,,,,1.0,,,,,,,,,,,,,,,,,,,,-0.2,-0.6,,,,0.2,,,1.0,,-1.0,,,,0.6,,,,,,0.0,,,1.0,0.0,,0.6,,,,-1.0,-1.0,0.6,-0.6,1.0,,-0.2,,,,,,-0.2
Rao2024,hpchai_04,2024.0,computational,9,8,-0.2,0.4,0.6,0.4,0.28,0.392,-0.1,0.1,-0.3,0.436,0.0,0.0,,-0.6,,,,,,,0.2,,,,,,,0.2,,,,,,,1.0,,,,,,,,-0.2,0.6,0.6,0.6,-0.2,,0.0,,-0.2,,,,,-0.2,,0.0,,,,-1.0,,-0.2,,0.2,,,,,-0.2,,,,,,,,,,,,,
Sacramento2018,hpchai_04,2018.0,computational,8,11,0.133,0.094,0.2,0.566,-1.0,0.0,-0.167,0.468,0.4,0.432,-0.8,0.2,,,,,0.2,,,,,,0.0,0.2,0.6,,-0.6,0.6,,,,,,,,,-1.0,,,,,,,,-1.0,,,,,,,-0.2,0.6,,0.0,-0.2,-0.2,,,-1.0,0.2,,,,,0.0,,,1.0,,,,,-1.0,,,,,,,,-0.6,,
Spratling2008,hpchai_04,2008.0,computational,7,9,-0.533,0.411,-0.6,0.0,-0.333,0.943,-0.133,0.34,0.067,0.189,0.333,0.68,,,,,,-0.6,,,-1.0,0.0,,,,,,,,,-0.6,,,,,,,,,,,-1.0,,-1.0,,,1.0,,,-0.6,,,,0.0,,,,,,0.2,,,,,0.2,,-0.2,,0.2,,,,,1.0,,,,,0.6,,,-0.6,,
Spratling2010,hpchai_04,2010.0,computational,10,15,-0.2,0.8,-0.2,0.0,0.086,0.594,-0.667,0.471,0.229,0.845,-0.16,0.445,,,,,,,-1.0,,,0.6,,,,,,,,,,,,,,-0.2,1.0,,-1.0,0.6,0.2,-0.2,,0.2,,,-0.2,,0.0,,,,-1.0,-1.0,,,,,,,,1.0,-1.0,1.0,,1.0,,-1.0,,0.0,,0.6,,-1.0,0.2,,,,,,0.0,-0.2,0.2,
Srinivasan1982,hpchai_04,1982.0,computational,11,9,0.4,0.6,-0.133,0.149,-0.2,0.653,0.4,0.2,0.1,0.592,-0.867,0.189,,,-0.2,1.0,,,,,,,,,,-0.2,,-0.2,-0.2,,,-0.2,,-0.2,0.2,,0.6,,-1.0,,,-0.2,,,,,,,,,0.6,,,,,,0.2,,,,0.2,,,,,1.0,,,,,-0.6,-0.2,,,,,-1.0,-0.6,-1.0,,,,,
VanDerveer2021,hpchai_04,2021.0,review,9,12,-0.1,0.714,-0.2,0.864,-0.3,0.3,0.05,0.712,-0.28,0.688,0.133,0.66,,,,-0.2,,1.0,,-1.0,,,,-0.2,,1.0,,,,,,,,,-1.0,-0.6,,,,0.0,,,-0.6,,,,,,-1.0,0.0,,,,,,,1.0,0.2,,,-0.2,-0.6,,,1.0,,,,,-1.0,,-0.6,,,,,,,-0.6,,,,0.0,1.0
Wacongne2011,hpchai_04,2011.0,empirical,12,10,0.0,0.0,0.067,0.754,0.2,0.49,-0.4,0.825,-0.2,0.283,-0.267,0.525,,,,,,0.0,,,0.0,,,,,1.0,0.2,-0.2,,-0.6,,-1.0,,,,1.0,,0.2,,-0.2,-0.2,1.0,,,,,,,-1.0,1.0,,-1.0,,,,,-0.6,,,,,-0.6,0.0,,,,,,,0.0,,,,0.0,,,-1.0,,0.2,,,,,
Wacongne2012,hpchai_04,2012.0,computational,8,16,-0.067,0.754,0.8,0.2,-0.067,0.377,0.2,0.566,-0.086,0.584,0.0,0.141,,,,-0.6,,,-0.6,,,,,1.0,,1.0,,,,,,0.6,,,,,,-0.6,,,,,0.2,,,0.2,,,1.0,-0.6,,,,,0.6,-0.2,,,0.2,,,-1.0,-0.6,,-0.2,,,0.0,0.2,1.0,,0.0,,,0.0,-0.2,,0.0,,0.2,,,,
Westerberg&Xiong2025,hpchai_04,2025.0,empirical,6,9,0.2,0.4,0.0,0.0,-0.6,0.49,0.3,0.3,0.0,1.0,0.0,0.49,,,-0.2,,,,,,,0.6,,,,,,,,,,,,,,,-0.6,0.2,,,-1.0,,,,-1.0,,,,,,0.6,0.0,,,,0.6,,,,0.0,,,,,-1.0,,,,,1.0,,,,-0.6,,,0.6,,,,0.0,,,
Yamins2014,hpchai_04,2014.0,computational,5,10,0.3,0.3,-0.2,0.0,0.0,0.6,0.0,0.0,0.05,0.589,-0.16,0.571,,,0.0,,,,,,,0.6,,,,,,,,,,,,,-0.2,,,,,,,,,,,,0.6,-0.6,,,,,0.0,,,,,,,,1.0,,0.0,,,,,,-0.6,,-0.2,,,-1.0,0.2,,,0.6,,,,-0.6,0.0,
