study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,gemma4_31b_it,2020,computational,14,14,0.8,0.122,0.56,0.102,0.46,0.136,0.8,0.122,0.56,0.102,0.46,0.136,,,0.6,,,0.9,,,0.8,,0.9,,0.7,,,,0.4,0.6,,,0.5,,0.6,,0.7,0.4,,,,0.3,,0.4,,,0.5,,,,0.6,,,0.9,,,0.8,,0.9,,0.7,,,,0.4,0.6,,,0.5,,0.6,,0.7,0.4,,,,0.3,,0.4,,,0.5,
Jiang&Rao2024,gemma4_31b_it,2024,computational,12,12,0.65,0.05,0.65,0.166,0.6,0.153,0.65,0.05,0.65,0.166,0.6,0.153,,,,,,0.6,,,,0.7,,,0.8,,,,0.4,,,,0.6,,0.8,,0.4,0.7,0.8,,,0.6,,0.4,,0.7,,,,,,,,0.6,,,,0.7,,,0.8,,,,0.4,,,,0.6,,0.8,,0.4,0.7,0.8,,,0.6,,0.4,,0.7,,
Keller2012,gemma4_31b_it,2012,empirical,8,8,0.0,0.0,0.46,0.102,0.333,0.094,0.0,0.0,0.46,0.102,0.333,0.094,,,,,,,,,,,,,0.6,,,,0.4,0.5,,,0.3,,0.5,,,,,,,0.2,0.4,,,,0.4,,,,,,,,,,,,,,0.6,,,,0.4,0.5,,,0.3,,0.5,,,,,,,0.2,0.4,,,,0.4,
Keller2018,gemma4_31b_it,2018,empirical,21,19,0.5,0.22,0.5,0.089,0.5,0.189,0.52,0.24,0.5,0.089,0.5,0.189,,,0.4,0.6,0.3,0.8,,,,0.4,0.2,0.8,0.6,,,,0.4,0.5,,,0.4,,0.6,,0.6,0.4,0.6,,,0.6,0.8,0.6,,0.4,0.4,0.1,,,0.4,,,0.8,,,,0.4,0.2,0.8,0.6,,,,0.4,0.5,,,0.4,,0.6,,0.6,0.4,0.6,,,0.6,0.8,0.6,,0.4,0.4,0.1
Kiebel2008,gemma4_31b_it,2008,computational,12,12,0.6,0.163,0.6,0.0,0.557,0.15,0.6,0.163,0.6,0.0,0.557,0.15,,,,,,0.6,,,,0.4,,0.8,0.6,,,,,,,,,,0.6,,0.4,0.6,0.6,,,0.8,0.4,0.4,,0.7,,,,,,,,0.6,,,,0.4,,0.8,0.6,,,,,,,,,,0.6,,0.4,0.6,0.6,,,0.8,0.4,0.4,,0.7,,
LaoRodriguez2023,gemma4_31b_it,2023,empirical,15,0,0.7,0.187,0.325,0.083,0.5,0.185,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6,0.7,0.5,,,,,,1.0,0.4,,,,,,,,,0.3,0.2,0.4,,0.3,0.6,,,0.4,,0.8,,0.4,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeeMejias2025,gemma4_31b_it,2025,computational,21,20,0.6,0.185,0.714,0.112,0.529,0.103,0.567,0.18,0.714,0.112,0.529,0.103,,,,0.8,,0.7,,0.4,0.8,0.3,0.5,0.7,0.8,,,0.6,0.5,0.8,0.8,,0.7,,0.8,,0.6,0.5,0.7,,0.4,0.4,,,,0.6,0.5,,,,,,,0.7,,0.4,0.8,0.3,0.5,0.7,0.8,,,0.6,0.5,0.8,0.8,,0.7,,0.8,,0.6,0.5,0.7,,0.4,0.4,,,,0.6,0.5,
Mikulasch2023,gemma4_31b_it,2023,computational,23,22,0.486,0.181,0.571,0.103,0.489,0.074,0.533,0.149,0.571,0.103,0.489,0.074,,,0.4,,0.2,0.6,,,0.4,0.4,0.8,0.6,0.6,,,0.6,0.4,0.7,0.5,,0.5,,0.7,,0.6,0.4,0.5,,0.5,0.5,0.6,0.4,,0.5,0.4,,,,0.4,,,0.6,,,0.4,0.4,0.8,0.6,0.6,,,0.6,0.4,0.7,0.5,,0.5,,0.7,,0.6,0.4,0.5,,0.5,0.5,0.6,0.4,,0.5,0.4,
Nejad2025,gemma4_31b_it,2025,empirical,15,15,0.0,0.0,0.522,0.442,0.433,0.111,0.0,0.0,0.522,0.442,0.433,0.111,,,,,,,,,,,,,0.8,,,,-0.7,0.7,0.7,0.6,0.6,0.5,0.8,0.7,0.6,,0.5,,,0.4,0.3,0.3,,0.5,,,,,,,,,,,,,,,0.8,,,,-0.7,0.7,0.7,0.6,0.6,0.5,0.8,0.7,0.6,,0.5,,,0.4,0.3,0.3,,0.5,,
Payeur2021,gemma4_31b_it,2021,computational,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.098,0.56,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.6,,0.5,,,,0.6,,0.8,,0.7,0.6,0.5,,0.4,,,,,0.6,,
Rao&Ballard1999,gemma4_31b_it,1999,computational,15,15,0.8,0.0,0.75,0.126,0.525,0.13,0.8,0.0,0.75,0.126,0.525,0.13,,,,,,0.8,,,,,,,0.9,,,,0.7,0.8,,0.6,0.6,,0.9,,0.5,0.5,0.7,,,0.4,0.5,0.6,,0.7,,0.3,,,,,,0.8,,,,,,,0.9,,,,0.7,0.8,,0.6,0.6,,0.9,,0.5,0.5,0.7,,,0.4,0.5,0.6,,0.7,,0.3
Rao2024,gemma4_31b_it,2024,empirical,18,18,0.5,0.1,0.571,0.139,0.678,0.123,0.5,0.1,0.571,0.139,0.678,0.123,,,,,,0.4,,,,0.6,,,0.5,,,,0.3,0.7,0.6,,0.5,,0.7,0.7,0.8,0.7,0.8,,0.4,0.8,0.7,0.6,,0.7,0.6,,,,,,,0.4,,,,0.6,,,0.5,,,,0.3,0.7,0.6,,0.5,,0.7,0.7,0.8,0.7,0.8,,0.4,0.8,0.7,0.6,,0.7,0.6,
Sacramento2018,gemma4_31b_it,2018,computational,17,17,0.467,0.094,0.65,0.096,0.55,0.112,0.467,0.094,0.65,0.096,0.55,0.112,,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.6,0.7,,0.8,,0.7,0.6,0.7,,0.4,0.5,,0.4,,0.6,0.5,,,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.6,0.7,,0.8,,0.7,0.6,0.7,,0.4,0.5,,0.4,,0.6,0.5,
Spratling2008,gemma4_31b_it,2008,computational,11,11,0.75,0.05,0.675,0.13,0.54,0.08,0.75,0.05,0.675,0.13,0.54,0.08,,,,,,0.8,,,,0.7,,,0.8,,,,0.5,,,,0.6,,0.8,,0.4,0.5,0.6,,,0.6,,,,0.6,,,,,,,,0.8,,,,0.7,,,0.8,,,,0.5,,,,0.6,,0.8,,0.4,0.5,0.6,,,0.6,,,,0.6,,
Spratling2010,gemma4_31b_it,2010,computational,11,10,0.267,0.618,0.433,0.047,0.36,0.15,0.7,0.1,0.433,0.047,0.36,0.15,,,,,-0.6,0.8,0.6,,,,,,0.5,,,,0.4,,,,,,0.4,,0.4,,0.2,,,0.2,,0.6,,,0.4,,,,,,,0.8,0.6,,,,,,0.5,,,,0.4,,,,,,0.4,,0.4,,0.2,,,0.2,,0.6,,,0.4,
Srinivasan1982,gemma4_31b_it,1982,computational,6,6,0.7,0.1,0.6,0.0,0.5,0.1,0.7,0.1,0.6,0.0,0.5,0.1,,,,,,0.8,,,,0.6,,,0.6,,,,,,,,,,0.6,,,0.4,,,,,,0.6,,,,,,,,,,0.8,,,,0.6,,,0.6,,,,,,,,,,0.6,,,0.4,,,,,,0.6,,,,
VanDerveer2021,gemma4_31b_it,2021,empirical,14,14,0.467,0.094,0.55,0.166,0.5,0.12,0.467,0.094,0.55,0.166,0.5,0.12,,,,,,0.4,,0.6,0.4,,,,0.8,,,0.4,,,0.6,,,,0.4,,0.4,,0.4,,0.4,0.6,0.7,0.6,,0.4,,,,,,,,0.4,,0.6,0.4,,,,0.8,,,0.4,,,0.6,,,,0.4,,0.4,,0.4,,0.4,0.6,0.7,0.6,,0.4,,
Wacongne2011,gemma4_31b_it,2011,computational,11,9,0.0,0.758,0.567,0.094,0.575,0.109,0.75,0.15,0.567,0.094,0.625,0.083,,,,-0.7,-0.8,0.6,,,,,,0.9,0.7,,,,,,,,0.5,,0.5,,,0.4,0.6,,,0.6,,,,0.7,,,,,,,,0.6,,,,,,0.9,0.7,,,,,,,,0.5,,0.5,,,0.5,0.6,,,0.7,,,,0.7,,
Wacongne2012,gemma4_31b_it,2012,empirical,25,23,0.167,0.77,0.667,0.115,0.47,0.127,0.675,0.164,0.667,0.115,0.47,0.127,,,0.8,-0.9,-0.9,0.7,,,,,0.4,0.9,0.8,0.6,0.8,,0.5,0.7,0.7,,0.6,,0.8,0.5,0.6,0.4,0.5,,0.3,0.3,0.7,0.6,,0.4,0.4,0.5,,,0.8,,,0.7,,,,,0.4,0.8,0.8,0.6,0.8,,0.5,0.7,0.7,,0.6,,0.8,0.5,0.6,0.4,0.5,,0.3,0.3,0.7,0.6,,0.4,0.4,0.5
Westerberg&Xiong2025,gemma4_31b_it,2025,empirical,16,18,-0.267,0.694,0.8,0.093,0.8,0.082,-0.45,0.35,-0.863,0.086,-0.613,0.465,,,,-0.6,0.7,-0.9,,,,,,,0.8,,,,0.6,0.8,,0.9,0.8,0.9,0.8,,,0.7,0.9,,,0.9,,0.8,,0.7,0.8,,,,-0.8,,,-0.1,,,,,,,-0.9,,,,-0.9,-0.8,-0.7,-0.9,-0.8,-0.9,-1.0,,-0.7,-0.8,-0.9,-0.7,,-0.8,,0.6,,-0.7,-0.9,
Yamins2014,gemma4_31b_it,2014,computational,4,4,0.0,0.0,0.0,0.0,0.6,0.141,0.0,0.0,0.0,0.0,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.4,,0.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.4,,0.8,0.6,
