study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
LeeMejias2025,HT2g37f,2025.0,empirical,30.0,30.0,0.583,0.167,0.625,0.191,0.531,0.09,0.567,0.155,0.625,0.191,0.531,0.09,0.6,0.6,0.6,0.8,0.4,0.7,0.6,0.4,0.8,0.2,0.6,0.7,0.8,,0.2,0.55,0.6,0.8,0.8,0.4,0.7,,0.8,0.6,0.6,0.5,0.65,,0.4,0.4,,,0.6,0.6,0.5,,0.6,0.6,0.6,0.6,0.4,0.7,0.6,0.4,0.8,0.2,0.6,0.7,0.8,,0.2,0.55,0.6,0.8,0.8,0.4,0.7,,0.8,0.6,0.6,0.5,0.65,,0.4,0.4,,,0.6,0.6,0.5,
Mikulasch2023,HT2g37f,2023.0,computational,29.0,28.0,0.511,0.166,0.483,0.183,0.473,0.129,0.55,0.132,0.483,0.183,0.473,0.129,,0.6,0.4,,0.2,0.6,0.6,,0.4,0.4,0.8,0.6,0.6,0.2,0.2,0.6,0.4,0.75,0.6,,0.4,,0.6,,0.6,0.4,0.6,,0.4,0.4,0.6,0.4,0.2,0.6,0.4,0.6,,0.6,0.4,,,0.6,0.6,,0.4,0.4,0.8,0.6,0.6,0.2,0.2,0.6,0.4,0.75,0.6,,0.4,,0.6,,0.6,0.4,0.6,,0.4,0.4,0.6,0.4,0.2,0.6,0.4,0.6
Nejad2025,HT2g37f,2025.0,empirical,15.0,15.0,,,0.511,0.472,0.417,0.103,,,0.511,0.472,0.417,0.103,,,,,,,,,,,,,0.8,,,,-0.8,0.7,0.7,0.6,0.6,0.5,0.8,0.7,0.6,,0.4,,,0.35,0.3,0.35,,0.5,,,,,,,,,,,,,,,0.8,,,,-0.8,0.7,0.7,0.6,0.6,0.5,0.8,0.7,0.6,,0.4,,,0.35,0.3,0.35,,0.5,,
Payeur2021,HT2g37f,2021.0,empirical,22.0,23.0,0.4,0.417,0.75,0.281,0.478,0.181,0.4,0.417,0.714,0.136,0.489,0.152,-0.2,0.6,0.8,,-0.3,0.7,,,,0.6,0.6,,1.0,,0.6,,1.0,0.8,,0.9,,,0.2,,0.7,0.6,0.6,0.5,0.2,,,,0.2,0.6,0.6,0.3,-0.2,0.6,0.8,,-0.3,0.7,,,,0.6,0.6,,0.6,,0.5,,0.8,0.8,,0.9,0.6,,0.8,,0.7,0.6,0.5,0.5,0.4,,,,0.2,0.6,0.6,0.3
Rao&Ballard1999,HT2g37f,1999.0,empirical,19.0,19.0,0.35,0.26,0.729,0.128,0.538,0.132,0.35,0.26,0.729,0.128,0.538,0.132,,,,,,0.8,0.2,,,0.2,0.2,,0.9,,,,0.7,0.8,0.6,0.6,0.6,,0.9,,0.5,0.6,0.7,,,0.4,0.6,0.5,,0.7,,0.3,,,,,,0.8,0.2,,,0.2,0.2,,0.9,,,,0.7,0.8,0.6,0.6,0.6,,0.9,,0.5,0.6,0.7,,,0.4,0.6,0.5,,0.7,,0.3
Rao2024,HT2g37f,2024.0,empirical,18.0,18.0,0.5,0.1,0.571,0.139,0.678,0.123,0.5,0.1,0.571,0.139,0.678,0.123,,,,,,0.4,,,,0.6,,,0.5,,,,0.3,0.7,0.7,,0.5,,0.6,0.7,0.8,0.7,0.8,,0.4,0.8,0.7,0.6,,0.7,0.6,,,,,,,0.4,,,,0.6,,,0.5,,,,0.3,0.7,0.7,,0.5,,0.6,0.7,0.8,0.7,0.8,,0.4,0.8,0.7,0.6,,0.7,0.6,
Sacramento2018,HT2g37f,2018.0,empirical,18.0,18.0,0.5,0.1,0.65,0.096,0.55,0.112,0.5,0.1,0.65,0.096,0.55,0.112,0.6,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.6,0.7,,0.8,,0.7,0.6,0.7,,0.4,0.5,,0.4,,0.6,0.5,,0.6,,0.4,,,0.6,,,,,0.4,,0.7,,,,0.5,0.6,,0.6,0.7,,0.8,,0.7,0.6,0.7,,0.4,0.5,,0.4,,0.6,0.5,
Spratling2008,HT2g37f,2008.0,empirical,13.0,13.0,0.0,0.346,0.588,0.022,0.54,0.08,0.0,0.346,0.588,0.022,0.54,0.08,,,,,,0.2,0.2,,,0.2,-0.6,,0.6,,,,0.55,,,,0.6,,0.6,,0.4,0.5,0.6,,,0.6,,,,0.6,,,,,,,,0.2,0.2,,,0.2,-0.6,,0.6,,,,0.55,,,,0.6,,0.6,,0.4,0.5,0.6,,,0.6,,,,0.6,,
Spratling2010,HT2g37f,2010.0,empirical,13.0,12.0,0.36,0.496,0.4,0.0,0.36,0.15,0.6,0.141,0.4,0.0,0.36,0.15,,0.6,,,-0.6,0.8,0.6,,,,0.4,,0.4,,,,0.4,,,,,,0.4,,0.4,,0.2,,,0.2,,0.6,,,0.4,,,0.6,,,,0.8,0.6,,,,0.4,,0.4,,,,0.4,,,,,,0.4,,0.4,,0.2,,,0.2,,0.6,,,0.4,
Srinivasan1982,HT2g37f,1982.0,empirical,12.0,12.0,0.771,0.07,0.65,0.05,0.367,0.125,0.771,0.07,0.65,0.05,0.367,0.125,0.8,0.8,0.8,,,0.8,0.8,,,0.6,0.8,,0.7,,,,,,,,,,0.6,,,0.4,,,,,,0.5,0.2,,,,0.8,0.8,0.8,,,0.8,0.8,,,0.6,0.8,,0.7,,,,,,,,,,0.6,,,0.4,,,,,,0.5,0.2,,,
VanDerveer2021,HT2g37f,2021.0,empirical,14.0,14.0,0.467,0.094,0.575,0.148,0.486,0.099,0.467,0.094,0.575,0.148,0.486,0.099,,,,,,0.4,,0.6,0.4,,,,0.8,,,0.5,,,0.6,,,,0.4,,0.4,,0.4,,0.4,0.6,0.6,0.6,,0.4,,,,,,,,0.4,,0.6,0.4,,,,0.8,,,0.5,,,0.6,,,,0.4,,0.4,,0.4,,0.4,0.6,0.6,0.6,,0.4,,
Wacongne2011,HT2g37f,2011.0,empirical,20.0,18.0,0.117,0.679,0.55,0.173,0.508,0.159,0.575,0.249,0.569,0.164,0.542,0.164,,,,-0.8,-0.8,0.6,,,,0.2,0.6,0.9,0.7,,,,0.2,0.6,0.6,0.6,0.5,0.8,0.4,,,0.4,0.6,,,0.6,,,0.2,0.65,0.6,,,,,,,0.6,,,,0.2,0.6,0.9,0.7,,,,0.2,0.6,0.6,0.6,0.5,0.8,0.55,,,0.5,0.6,,,0.7,,,0.2,0.65,0.6,
Wacongne2012,HT2g37f,2012.0,empirical,29.0,27.0,0.171,0.713,0.685,0.1,0.533,0.137,0.58,0.24,0.685,0.1,0.533,0.137,,0.2,0.8,-0.9,-0.9,0.7,,,,,0.4,0.9,0.8,0.6,0.8,,0.75,0.7,0.7,0.6,0.6,,0.8,0.5,0.6,0.4,0.5,0.6,0.4,0.3,0.7,0.6,0.8,0.4,0.6,0.5,,0.2,0.8,,,0.7,,,,,0.4,0.8,0.8,0.6,0.8,,0.75,0.7,0.7,0.6,0.6,,0.8,0.5,0.6,0.4,0.5,0.6,0.4,0.3,0.7,0.6,0.8,0.4,0.6,0.5
Westerberg&Xiong2025,HT2g37f,2025.0,empirical,16.0,18.0,-0.333,0.732,0.8,0.093,0.8,0.082,-0.3,0.5,-0.862,0.086,-0.6,0.464,,,,-0.8,0.7,-0.9,,,,,,,0.8,,,,0.6,0.8,,0.9,0.8,0.9,0.8,,,0.7,0.9,,,0.9,,0.8,,0.7,0.8,,,,-0.8,,,0.2,,,,,,,-0.9,,,,-0.9,-0.8,-0.7,-0.9,-0.8,-0.9,-1.0,,-0.7,-0.8,-0.9,-0.6,,-0.8,,0.6,,-0.7,-0.9,
Yamins2014,HT2g37f,2014.0,empirical,4.0,4.0,,,,,0.588,0.143,,,,,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.4,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.4,,0.8,0.6,
