study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,qwen3-14b-gemini-3-pro,2020.0,other,17.0,17.0,0.637,0.304,0.65,0.296,0.8,0.0,0.65,0.296,0.65,0.283,0.9,0.0,0.2,0.9,0.7,0.8,,0.8,0.1,,0.6,,1.0,,0.2,,,,0.8,0.9,0.5,0.9,0.7,,1.0,0.2,0.8,,,,,,,,,,,,0.2,0.8,0.6,1.0,,0.8,0.2,,0.6,,1.0,,0.2,,,,0.8,1.0,0.7,0.8,0.6,,0.9,0.2,0.9,,,,,,,,,,,
Jiang&Rao2024,qwen3-14b-gemini-3-pro,2024.0,other,16.0,14.0,0.4,0.638,0.8,0.226,0.6,0.0,0.333,0.618,0.8,0.177,0.8,0.0,,0.5,0.9,-1.0,0.7,0.6,,,,0.7,,,1.0,0.5,,,1.0,0.4,0.8,0.6,1.0,,1.0,0.9,,,,,,,,,,0.6,,,,,0.4,-1.0,0.6,0.8,,,0.4,0.8,,,0.6,,,,0.8,0.5,1.0,,0.9,,0.8,1.0,,,,,,,,,,0.8,,
Keller2012,qwen3-14b-gemini-3-pro,2012.0,empirical,11.0,11.0,0.05,0.82,0.586,0.285,0.0,0.0,0.0,0.812,0.571,0.333,0.0,0.0,,,,,,-0.5,,,,-1.0,0.8,0.9,0.6,,,,0.7,0.8,-0.1,0.7,0.7,,0.7,,,,,,,,,,,,,,,,,,,-0.6,,,,-1.0,0.8,0.8,0.6,,,,0.9,0.7,-0.2,0.6,0.8,,0.6,,,,,,,,,,,,,
Keller2018,qwen3-14b-gemini-3-pro,2018.0,empirical,11.0,11.0,0.5,0.245,0.8,0.141,0.8,0.0,0.467,0.189,0.643,0.238,0.6,0.0,,0.2,,,0.5,0.8,,,,,,,0.8,,,,0.6,0.9,,0.8,0.6,,0.9,1.0,,,,,,,,,,0.8,,,,0.2,,,0.6,0.6,,,,,,,0.6,,,,0.4,1.0,,0.5,0.4,,0.6,1.0,,,,,,,,,,0.6,,
Kiebel2008,qwen3-14b-gemini-3-pro,2008.0,other,14.0,13.0,0.7,0.2,0.757,0.105,0.92,0.098,0.7,0.1,0.717,0.134,0.92,0.117,,,,0.5,,0.9,,,,,,,0.8,,,0.7,0.7,,,0.7,0.9,,0.6,0.9,,0.8,0.8,,1.0,,,,1.0,1.0,,,,,,0.8,,0.6,,,,,,,0.6,,,,0.7,,,0.7,0.7,,0.6,1.0,,0.7,0.9,,1.0,,,,1.0,1.0,,
LaoRodriguez2023,qwen3-14b-gemini-3-pro,2023.0,empirical,17.0,17.0,0.213,0.631,0.625,0.282,0.4,0.0,-0.05,0.691,0.338,0.165,0.6,0.0,,0.4,,-0.7,0.2,-0.9,0.8,,,0.5,0.4,1.0,0.7,,,,1.0,0.5,0.3,,0.8,0.2,1.0,0.5,,,0.4,,,,,,,,,,,0.6,,-1.0,-0.8,-1.0,0.6,,,0.4,0.4,0.4,0.4,,,,0.4,0.4,0.4,,0.4,-0.1,0.4,0.4,,,0.6,,,,,,,,,
LeeMejias2025,qwen3-14b-gemini-3-pro,2025.0,other,20.0,19.0,0.525,0.589,0.529,0.636,0.86,0.12,0.9,0.107,0.225,0.719,1.0,0.0,0.7,0.8,1.0,-1.0,,0.8,,0.6,0.6,,0.7,,-1.0,,,0.8,0.6,0.9,,,0.7,,0.7,1.0,1.0,0.8,0.7,,,,,,0.8,1.0,,,0.7,0.9,0.9,,,1.0,,1.0,0.8,,1.0,,-1.0,,,1.0,-0.2,1.0,,-0.4,-0.2,,0.7,0.9,1.0,1.0,1.0,,,,,,,1.0,,
Mikulasch2023,qwen3-14b-gemini-3-pro,2023.0,other,5.0,6.0,0.35,0.25,0.75,0.05,0.6,0.0,0.2,0.327,-0.2,0.0,0.8,0.0,,,,,0.1,,,,,,0.6,,,,,,0.7,,,,,,0.8,,,,,,,,,,,0.6,,,,,,0.2,0.6,,,,,,-0.2,,,,,,-0.2,,,,,,-0.2,,,,,,,,,,,0.8,,
Nejad2025,qwen3-14b-gemini-3-pro,2025.0,other,14.0,12.0,0.7,0.2,0.689,0.463,0.8,0.163,0.2,0.0,-0.163,0.048,0.767,0.205,,,,,0.5,0.9,,,,,,,0.7,,,,1.0,0.8,-0.6,0.8,0.8,0.9,0.9,0.9,1.0,,0.6,,,,,,,0.8,,,,,,0.2,,,,,,,,,-0.2,,,,-0.2,-0.1,,-0.1,-0.1,-0.2,-0.2,-0.2,1.0,,0.5,,,,,,,0.8,,
Payeur2021,qwen3-14b-gemini-3-pro,2021.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rao2024,qwen3-14b-gemini-3-pro,2024.0,other,14.0,6.0,0.467,0.499,0.762,0.206,0.733,0.094,0.467,0.249,0.7,0.0,0.75,0.05,,,,,1.0,-0.2,,,0.6,,,,0.8,,,0.3,0.8,0.9,,0.9,0.6,,1.0,0.8,,,0.6,,0.8,,0.8,,,,,,,,,0.2,0.8,,,,0.4,,,,,,,,,,,,,,,0.7,,,,,0.7,,0.8,,,,,
Rao&Ballard1999,qwen3-14b-gemini-3-pro,1999.0,other,13.0,13.0,0.8,0.0,0.775,0.185,0.675,0.148,0.7,0.0,0.625,0.171,0.575,0.192,,,,,,0.8,,,,,,,0.5,,,,1.0,0.7,0.5,0.8,0.9,,1.0,0.8,,,0.7,,0.6,,,0.5,,0.9,,,,,,,,0.7,,,,,,,0.4,,,,0.6,0.5,0.4,0.7,0.7,,0.9,0.8,,,0.7,,0.5,,,0.3,,0.8,,
Sacramento2018,qwen3-14b-gemini-3-pro,2018.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2008,qwen3-14b-gemini-3-pro,2008.0,other,17.0,16.0,0.2,0.552,0.5,0.278,0.733,0.149,0.24,0.557,0.667,0.236,0.68,0.172,,,,,,-0.7,0.2,,0.7,0.6,,,0.1,,,,0.5,0.7,,0.5,0.5,,0.2,1.0,0.6,0.8,0.6,,0.8,,,,0.6,1.0,,,,,,-0.2,,-0.6,0.4,,0.8,0.8,,,,,,,0.6,0.7,,0.9,0.5,,0.3,1.0,0.5,0.7,0.6,,,,,,0.6,1.0,,
Spratling2010,qwen3-14b-gemini-3-pro,2010.0,other,9.0,9.0,0.7,0.424,0.7,0.356,0.0,0.0,0.733,0.442,0.633,0.386,0.0,0.0,,0.9,1.0,,-0.2,0.9,0.6,,,1.0,,,,,,,0.2,,,,0.9,,1.0,,,,,,,,,,,,,,,1.0,1.0,,-0.2,1.0,0.6,,,1.0,,,,,,,0.1,,,,0.8,,1.0,,,,,,,,,,,,,
Srinivasan1982,qwen3-14b-gemini-3-pro,1982.0,other,9.0,9.0,0.675,0.259,0.84,0.136,0.0,0.0,0.65,0.296,0.86,0.12,0.0,0.0,1.0,,,,0.3,0.8,,,,0.6,,,0.9,,,,0.9,,,0.6,0.8,,1.0,,,,,,,,,,,,,,1.0,,,,0.2,0.8,,,,0.6,,,0.8,,,,1.0,,,0.7,0.8,,1.0,,,,,,,,,,,,,
VanDerveer2021,qwen3-14b-gemini-3-pro,2021.0,empirical,10.0,10.0,0.713,0.257,0.6,0.1,0.0,0.0,0.925,0.139,0.9,0.1,0.0,0.0,0.3,,1.0,0.9,0.5,0.8,,0.4,1.0,,0.8,,,,,,,0.7,0.5,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.8,1.0,,0.6,1.0,,1.0,,,,,,,1.0,0.8,,,,,,,,,,,,,,,,,
Wacongne2012,qwen3-14b-gemini-3-pro,2012.0,empirical,14.0,14.0,-0.04,0.789,0.733,0.323,0.0,0.0,-0.04,0.814,0.744,0.334,0.0,0.0,,,0.1,-1.0,-0.9,,,,,0.7,,0.9,0.9,0.2,0.9,,1.0,1.0,0.7,0.1,0.9,,0.9,,,,,,,,,,,,,,,,0.2,-1.0,-1.0,,,,,0.8,,0.8,1.0,0.2,0.8,,0.9,1.0,0.7,0.1,1.0,,1.0,,,,,,,,,,,,,
Wacongne2011,qwen3-14b-gemini-3-pro,2011.0,empirical,6.0,6.0,0.0,1.0,0.967,0.047,1.0,0.0,0.0,1.0,0.967,0.047,1.0,0.0,,,,,-1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,0.9,,,,,,,,,,1.0,,,,,,-1.0,,,,,,,,1.0,1.0,,,,0.9,,,,,,,1.0,,,,,,,,,,1.0,,
Westerberg&Xiong2025,qwen3-14b-gemini-3-pro,2025.0,empirical,15.0,13.0,-0.4,0.733,-0.3,0.86,0.867,0.189,-0.1,0.592,-0.283,0.914,0.867,0.189,-0.9,,-0.6,1.0,-1.0,-1.0,,,,0.1,,,-1.0,,,,,0.9,,-1.0,-0.6,,-1.0,0.9,,,0.6,,,,,1.0,,1.0,,,-1.0,,-0.2,,,0.6,,,,0.2,,,-1.0,,,,,1.0,,-1.0,-0.7,,-1.0,1.0,,,0.6,,,,,1.0,,1.0,,
Yamins2014,qwen3-14b-gemini-3-pro,2014.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
