study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,mistral-nemo-12b-thinking,2020.0,other,16.0,8.0,0.808,0.161,0.9,0.071,0.0,0.0,0.96,0.08,0.967,0.047,0.0,0.0,0.9,0.6,0.8,0.7,1.0,1.0,0.8,1.0,0.6,1.0,0.7,0.6,1.0,0.8,0.9,0.9,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.8,,1.0,,1.0,,,,,,1.0,,1.0,0.9,,,,,,,,,,,,,,,,,,,
Jiang&Rao2024,mistral-nemo-12b-thinking,2024.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keller2012,mistral-nemo-12b-thinking,2012.0,empirical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keller2018,mistral-nemo-12b-thinking,2018.0,empirical,18.0,19.0,0.78,0.075,0.775,0.083,0.8,0.0,0.463,0.255,0.533,0.047,0.52,0.075,0.8,0.9,0.7,0.7,0.8,0.8,0.7,,0.9,0.7,,0.8,,,,,,,0.9,,0.7,,0.7,0.8,0.8,,0.8,,0.8,,,0.8,,,,,0.5,-0.2,0.6,,0.6,0.5,0.6,,0.6,,0.5,,0.5,,0.6,,0.5,,0.5,,0.5,,0.6,,0.5,,0.6,,0.4,,0.5,,0.6,,,
Kiebel2008,mistral-nemo-12b-thinking,2008.0,other,13.0,19.0,0.613,0.372,0.6,0.482,0.0,0.0,0.6,0.329,0.767,0.249,1.0,0.0,0.7,0.8,,-0.2,0.6,1.0,1.0,,0.3,,0.7,,0.9,,-0.3,,1.0,,,0.9,,0.5,,,,,,,,,,,,,,,0.5,0.7,,0.8,,0.6,0.7,-0.2,0.4,0.5,1.0,1.0,,0.3,,0.6,,1.0,,0.9,,0.8,,1.0,,1.0,,,1.0,,,1.0,,,,
LaoRodriguez2023,mistral-nemo-12b-thinking,2023.0,empirical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeeMejias2025,mistral-nemo-12b-thinking,2025.0,other,4.0,4.0,0.6,0.3,0.0,0.0,0.0,0.0,0.6,0.141,0.0,0.0,0.0,0.0,0.7,0.9,0.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.8,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
Mikulasch2023,mistral-nemo-12b-thinking,2023.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nejad2025,mistral-nemo-12b-thinking,2025.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payeur2021,mistral-nemo-12b-thinking,2021.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rao&Ballard1999,mistral-nemo-12b-thinking,1999.0,other,7.0,7.0,0.829,0.103,0.0,0.0,0.0,0.0,0.529,0.103,0.0,0.0,0.0,0.0,0.9,0.8,0.9,0.7,0.8,1.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.7,0.4,0.5,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacramento2018,mistral-nemo-12b-thinking,2018.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2008,mistral-nemo-12b-thinking,2008.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2010,mistral-nemo-12b-thinking,2010.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srinivasan1982,mistral-nemo-12b-thinking,1982.0,other,20.0,20.0,0.914,0.099,1.0,0.0,1.0,0.0,0.943,0.09,0.971,0.045,0.967,0.047,0.9,,1.0,,1.0,0.9,,0.7,,0.9,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,0.8,,0.8,1.0,,1.0,,,1.0,0.9,,0.9,,1.0,,1.0,1.0,,0.9,,0.9,1.0,,1.0,1.0,,1.0,,
VanDerveer2021,mistral-nemo-12b-thinking,2021.0,empirical,16.0,20.0,0.383,0.254,0.575,0.198,0.8,0.0,0.222,0.225,0.533,0.258,0.75,0.05,0.9,,,0.2,0.2,0.5,0.2,,0.3,,,,0.7,0.4,,0.8,0.3,0.3,0.6,,,0.8,,0.7,,0.8,,,,,,0.8,,,,,0.5,-0.2,,0.2,0.1,0.6,0.3,0.1,0.3,0.1,,,0.8,0.3,0.1,0.8,0.3,0.4,0.5,,,0.8,,0.8,,0.8,,,,,,0.7,,,,
Wacongne2012,mistral-nemo-12b-thinking,2012.0,empirical,17.0,0.0,0.0,0.0,0.812,0.093,0.622,0.063,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.8,,,,0.9,0.9,0.8,,0.9,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,,0.6,0.6,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wacongne2011,mistral-nemo-12b-thinking,2011.0,empirical,11.0,0.0,0.555,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,0.7,0.5,0.1,0.7,0.6,0.5,0.2,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westerberg&Xiong2025,mistral-nemo-12b-thinking,2025.0,empirical,19.0,24.0,0.043,0.703,0.788,0.078,0.8,0.0,-0.27,0.417,-0.13,0.372,-0.2,0.49,,,0.9,-0.4,0.8,-0.4,-0.9,,,0.8,,-0.5,0.9,,,0.8,0.7,0.9,,0.8,0.7,,0.8,0.7,0.8,,0.8,,0.8,,,0.8,,,,,0.5,-0.2,-0.5,-0.2,0.5,-0.5,-0.8,-0.5,,-0.5,,-0.5,0.5,-0.2,-0.5,-0.1,0.6,-0.3,,-0.5,-0.1,,-0.5,-0.2,0.6,,-0.6,,-0.2,,,-0.6,,,,
Yamins2014,mistral-nemo-12b-thinking,2014.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
