study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,olmo-3-32b-think,2020.0,other,17.0,17.0,0.88,0.154,0.883,0.167,0.6,0.0,0.92,0.16,0.817,0.157,0.6,0.0,1.0,1.0,0.9,0.9,,0.9,1.0,,0.7,0.5,0.9,1.0,,,0.6,,1.0,1.0,,0.7,1.0,,1.0,,,,,,,,,,,0.6,,,1.0,1.0,1.0,1.0,,1.0,1.0,,0.6,0.6,1.0,1.0,,,0.6,,1.0,0.9,,0.6,0.9,,0.9,,,,,,,,,,,0.6,,
Jiang&Rao2024,olmo-3-32b-think,2024.0,other,10.0,10.0,0.8,0.141,0.643,0.159,0.0,0.0,0.867,0.189,0.671,0.139,0.0,0.0,,,,,,0.9,,,,0.6,,0.9,,,,0.5,0.6,1.0,,0.7,0.6,,0.5,0.6,,,,,,,,,,,,,,,,,,1.0,,,,0.6,,1.0,,,,0.6,0.6,1.0,,0.6,0.6,,0.6,0.7,,,,,,,,,,,,
Keller2012,olmo-3-32b-think,2012.0,empirical,7.0,7.0,0.733,0.189,0.4,0.356,-0.6,0.0,0.733,0.189,0.5,0.356,-0.6,0.0,,,,0.6,,,,,,0.6,,1.0,,,,,0.1,0.9,,,0.2,,,,,,,,,,,,-0.6,,,,,,,0.6,,,,,,0.6,,1.0,,,,,0.2,1.0,,,0.3,,,,,,,,,,,,-0.6,,,
Keller2018,olmo-3-32b-think,2018.0,empirical,14.0,14.0,0.817,0.227,0.9,0.173,0.1,0.173,0.867,0.189,0.875,0.217,0.1,0.187,1.0,,1.0,0.5,,0.9,,,,,0.5,1.0,,,,,1.0,1.0,,,0.6,,1.0,,,,,,,0.2,0.2,,,0.2,,-0.2,1.0,,1.0,0.6,,1.0,,,,,0.6,1.0,,,,,1.0,1.0,,,0.5,,1.0,,,,,,,0.3,0.1,,,0.2,,-0.2
Kiebel2008,olmo-3-32b-think,2008.0,other,2.0,2.0,0.55,0.05,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,,,,,,0.6,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
LaoRodriguez2023,olmo-3-32b-think,2023.0,empirical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeeMejias2025,olmo-3-32b-think,2025.0,other,18.0,18.0,0.845,0.254,0.8,0.21,0.6,0.0,0.855,0.257,0.82,0.183,0.6,0.0,1.0,1.0,1.0,1.0,,1.0,0.2,0.6,1.0,0.6,0.9,1.0,,,,,1.0,0.9,1.0,,0.6,,0.5,,,,,,,,,,0.6,0.6,,,1.0,1.0,1.0,1.0,,1.0,0.2,0.6,1.0,0.6,1.0,1.0,,,,,1.0,0.9,1.0,,0.6,,0.6,,,,,,,,,,0.6,0.6,,
Mikulasch2023,olmo-3-32b-think,2023.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nejad2025,olmo-3-32b-think,2025.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payeur2021,olmo-3-32b-think,2021.0,other,16.0,16.0,0.388,0.169,0.48,0.204,0.467,0.189,0.4,0.2,0.46,0.185,0.467,0.189,0.2,0.3,0.6,,0.5,0.5,,,0.2,0.2,0.6,,,,,,0.7,0.5,,0.1,0.6,,0.5,,,,,,,0.2,,,0.6,0.6,,,0.2,0.2,0.6,,0.6,0.6,,,0.2,0.2,0.6,,,,,,0.6,0.5,,0.1,0.6,,0.5,,,,,,,0.2,,,0.6,0.6,,
Rao&Ballard1999,olmo-3-32b-think,1999.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacramento2018,olmo-3-32b-think,2018.0,other,8.0,8.0,0.925,0.13,0.85,0.15,0.8,0.2,0.9,0.173,-0.1,0.0,0.8,0.2,1.0,,1.0,,,1.0,,,,,0.7,,,,,,,1.0,,,0.7,,,,,,,,,,,,0.6,1.0,,,1.0,,1.0,,,1.0,,,,,0.6,,,,,,,-0.1,,,-0.1,,,,,,,,,,,,0.6,1.0,,
Spratling2008,olmo-3-32b-think,2008.0,other,9.0,9.0,0.62,0.075,0.65,0.206,0.0,0.0,0.6,0.0,0.65,0.15,0.0,0.0,,0.6,,,,0.7,0.7,,,0.5,0.6,,,,,,0.6,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,0.6,,,,0.6,0.6,,,0.6,0.6,,,,,,0.5,,,0.6,0.6,,0.9,,,,,,,,,,,,,
Spratling2010,olmo-3-32b-think,2010.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srinivasan1982,olmo-3-32b-think,1982.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanDerveer2021,olmo-3-32b-think,2021.0,empirical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wacongne2012,olmo-3-32b-think,2012.0,empirical,16.0,16.0,0.757,0.555,0.989,0.031,0.0,0.0,0.771,0.56,0.967,0.047,0.0,0.0,1.0,,1.0,-0.6,1.0,1.0,,,,,0.9,1.0,,1.0,1.0,,1.0,1.0,0.9,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,-0.6,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,0.9,1.0,0.9,1.0,0.9,1.0,1.0,,,,,,,,,,,,,
Wacongne2011,olmo-3-32b-think,2011.0,empirical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westerberg&Xiong2025,olmo-3-32b-think,2025.0,empirical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yamins2014,olmo-3-32b-think,2014.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
