study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,deepseek-r1-distill-llama-70b,2020.0,other,15.0,15.0,0.586,0.455,0.717,0.121,0.65,0.05,0.586,0.649,0.75,0.138,0.7,0.1,0.7,0.8,0.9,,,0.7,,,0.6,,0.9,-0.5,0.7,,,,0.7,0.9,,0.7,0.5,,0.8,,0.7,0.6,,,,,,,,,,,0.8,0.8,0.9,,,0.9,,,0.8,,0.9,-1.0,0.7,,,,0.8,1.0,,0.8,0.6,,0.6,,0.8,0.6,,,,,,,,,,
Jiang&Rao2024,deepseek-r1-distill-llama-70b,2024.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keller2012,deepseek-r1-distill-llama-70b,2012.0,empirical,16.0,15.0,0.725,0.083,0.863,0.111,0.8,0.2,0.75,0.05,0.886,0.064,0.775,0.228,,,,,,0.8,0.7,,,0.6,,0.8,1.0,0.9,0.9,,0.7,0.7,,1.0,0.8,,0.9,,,,0.6,,1.0,,,,1.0,,0.6,,,,,,,0.8,0.7,,,0.7,,0.8,0.9,1.0,,,0.8,0.9,,0.9,0.8,,0.9,,,,0.5,,1.0,,,,1.0,,0.6,
Keller2018,deepseek-r1-distill-llama-70b,2018.0,empirical,29.0,29.0,0.891,0.079,0.89,0.054,0.887,0.117,0.864,0.098,0.9,0.077,0.875,0.12,0.9,0.8,0.9,0.7,0.9,0.9,0.9,,0.9,1.0,1.0,0.9,0.9,0.8,0.9,,0.9,0.9,1.0,0.9,0.9,,0.9,0.8,0.9,0.9,0.9,1.0,1.0,,0.9,0.6,,0.9,,,0.9,0.8,0.9,0.6,0.9,0.9,0.8,,1.0,0.9,0.9,0.9,0.9,0.8,0.9,,0.9,1.0,1.0,1.0,0.8,,0.9,0.8,0.8,1.0,0.9,1.0,0.9,,0.9,0.6,,0.9,,
Kiebel2008,deepseek-r1-distill-llama-70b,2008.0,other,22.0,22.0,0.8,0.122,0.878,0.103,0.889,0.087,0.9,0.071,0.844,0.096,0.911,0.074,,,,,,0.7,,,,0.8,1.0,0.7,0.9,,,,1.0,0.8,0.7,0.8,0.8,1.0,1.0,0.9,0.8,0.8,0.8,1.0,1.0,,1.0,0.8,0.9,0.9,,,,,,,,0.9,,,,0.9,1.0,0.8,0.8,,,,0.9,0.8,0.8,0.7,0.8,1.0,1.0,0.8,0.8,0.9,0.9,1.0,1.0,,1.0,0.8,0.9,0.9,,
LaoRodriguez2023,deepseek-r1-distill-llama-70b,2023.0,empirical,5.0,5.0,0.65,0.296,1.0,0.0,0.0,0.0,0.45,0.166,0.4,0.0,0.0,0.0,,,,,0.8,0.6,,,,,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,,,,,0.2,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,
LeeMejias2025,deepseek-r1-distill-llama-70b,2025.0,other,28.0,28.0,0.89,0.122,0.882,0.103,0.814,0.125,0.89,0.104,0.918,0.057,0.786,0.112,0.9,0.9,1.0,0.6,,1.0,1.0,1.0,0.9,,0.8,0.8,0.9,1.0,1.0,0.7,0.8,1.0,1.0,0.8,0.9,,0.8,0.8,1.0,0.8,0.7,1.0,0.7,,,0.8,0.7,,,,0.9,0.9,1.0,0.6,,0.9,1.0,0.9,0.9,,0.9,0.9,0.9,1.0,1.0,0.8,0.9,1.0,0.9,0.9,0.9,,0.9,0.9,1.0,0.7,0.7,0.9,0.7,,,0.8,0.7,,,
Mikulasch2023,deepseek-r1-distill-llama-70b,2023.0,other,31.0,31.0,0.73,0.155,0.867,0.075,0.822,0.042,0.46,0.441,-0.233,0.047,0.656,0.306,0.7,0.8,1.0,,0.6,0.7,0.7,,0.5,0.7,1.0,0.6,0.9,1.0,0.9,0.7,0.9,0.9,0.8,0.8,0.9,0.8,0.9,0.9,0.8,0.9,0.8,0.8,0.8,,0.8,0.8,0.8,0.9,,,0.7,0.8,0.9,,0.6,0.8,0.8,,0.6,-0.2,-0.2,-0.2,-0.3,-0.2,-0.2,-0.3,-0.3,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.3,-0.2,0.7,0.8,0.7,0.8,,0.8,0.7,0.8,0.8,,
Nejad2025,deepseek-r1-distill-llama-70b,2025.0,other,28.0,27.0,0.614,0.083,0.791,0.108,0.65,0.05,0.567,0.309,-0.155,0.05,0.67,0.09,,,,0.6,0.7,0.7,0.7,,,0.5,0.6,0.5,0.9,0.6,0.6,,0.9,0.8,0.7,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,,0.6,0.7,0.7,0.6,,,,,,0.8,0.8,0.7,,,0.6,0.6,-0.1,-0.2,-0.2,-0.1,,-0.2,-0.1,-0.2,-0.1,-0.2,-0.2,-0.1,-0.1,0.8,0.7,0.8,0.5,0.6,0.7,,0.6,0.7,0.7,0.6,
Payeur2021,deepseek-r1-distill-llama-70b,2021.0,other,20.0,20.0,0.675,0.192,0.55,0.071,0.6,0.0,0.7,0.173,0.612,0.06,0.575,0.043,,,,,0.6,1.0,0.6,,,0.5,,,0.5,0.5,0.6,,0.6,0.5,,0.5,0.7,,0.5,,0.6,0.6,0.6,,0.6,0.6,,,0.6,0.6,0.6,,,,,,0.6,1.0,0.6,,,0.6,,,0.6,0.6,0.6,,0.5,0.7,,0.6,0.7,,0.6,,0.6,0.5,0.5,,0.6,0.6,,,0.6,0.6,0.6,
Rao2024,deepseek-r1-distill-llama-70b,2024.0,other,27.0,26.0,0.643,0.105,0.745,0.089,0.678,0.063,0.633,0.047,0.745,0.066,0.689,0.11,,,,0.7,0.5,0.8,0.6,,,0.7,0.5,0.7,0.7,0.9,0.8,0.7,0.7,0.7,0.7,0.8,0.9,,0.7,0.6,0.7,0.6,0.7,0.6,0.7,,0.8,0.6,0.7,0.7,,,,,,,0.6,0.7,0.6,,,0.7,0.6,0.6,0.7,0.8,0.8,0.6,0.8,0.8,0.7,0.8,0.7,,0.7,0.8,0.8,0.5,0.7,0.7,0.8,,0.8,0.5,0.7,0.7,,
Rao&Ballard1999,deepseek-r1-distill-llama-70b,1999.0,other,23.0,23.0,0.625,0.083,0.744,0.171,0.667,0.075,0.688,0.105,0.756,0.117,0.65,0.076,0.6,0.5,0.6,,0.6,0.8,0.7,,,0.6,0.6,,0.9,,0.7,,0.9,0.9,0.4,0.6,0.9,,0.8,0.6,0.6,0.8,0.6,,0.7,,,0.6,,0.7,,,0.6,0.6,0.6,,0.8,0.9,0.7,,,0.7,0.6,,0.8,,0.6,,0.8,0.9,0.9,0.6,0.8,,0.8,0.6,0.6,0.7,0.7,,0.7,,,0.5,,0.7,,
Sacramento2018,deepseek-r1-distill-llama-70b,2018.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2008,deepseek-r1-distill-llama-70b,2008.0,other,22.0,22.0,0.656,0.083,0.725,0.083,0.62,0.04,0.544,0.267,0.725,0.12,0.6,0.063,0.7,0.5,0.7,,0.7,0.8,0.6,,0.7,0.6,0.6,,0.7,,0.7,,0.8,,0.7,0.7,0.7,,0.9,0.6,0.6,0.6,0.7,,0.6,,,,,0.6,,,-0.2,0.6,0.7,,0.6,0.7,0.6,,0.6,0.7,0.6,,0.7,,0.6,,0.8,,0.5,0.7,0.8,,0.9,0.8,0.6,0.6,0.7,,0.5,,,,,0.6,,
Spratling2010,deepseek-r1-distill-llama-70b,2010.0,other,23.0,24.0,0.588,0.611,0.8,0.52,0.067,0.754,0.167,0.724,0.7,0.528,0.033,0.732,0.9,1.0,0.6,,-1.0,0.8,0.9,,,0.7,0.8,,0.9,1.0,1.0,1.0,1.0,0.9,0.7,1.0,1.0,1.0,1.0,-0.9,,,,,,,-1.0,0.6,,0.6,,,-0.5,0.6,0.5,-1.0,-1.0,0.7,0.7,,,0.7,0.8,,0.8,1.0,1.0,0.9,0.8,1.0,0.7,0.6,0.8,1.0,0.8,-1.0,,,,,,,-1.0,0.5,,0.6,,
Srinivasan1982,deepseek-r1-distill-llama-70b,1982.0,other,13.0,13.0,0.886,0.136,0.96,0.049,0.8,0.0,0.886,0.112,0.98,0.04,0.8,0.0,1.0,,1.0,,0.6,1.0,0.8,,,0.9,0.9,,0.9,,,,1.0,,,1.0,1.0,,0.9,,,,,,,,,0.8,,,,,1.0,,1.0,,0.7,1.0,0.9,,,0.8,0.8,,1.0,,,,1.0,,,0.9,1.0,,1.0,,,,,,,,,0.8,,,,
VanDerveer2021,deepseek-r1-distill-llama-70b,2021.0,empirical,19.0,19.0,0.686,0.21,0.686,0.146,0.6,0.0,0.743,0.213,0.629,0.158,0.62,0.04,0.9,,0.8,,0.3,0.8,,0.9,,0.5,0.6,,0.7,,,0.7,,0.6,0.7,0.5,,,0.6,1.0,0.6,,0.6,,0.6,,,0.6,,0.6,,,0.9,,0.9,,0.3,0.9,,0.9,,0.6,0.7,,0.6,,,0.5,,0.5,0.6,0.6,,,0.6,1.0,0.7,,0.6,,0.6,,,0.6,,0.6,,
Wacongne2012,deepseek-r1-distill-llama-70b,2012.0,empirical,27.0,23.0,0.389,0.748,0.882,0.127,0.857,0.14,0.429,0.904,0.95,0.12,0.683,0.426,0.8,,0.7,-1.0,-1.0,0.8,,0.7,,0.8,0.7,1.0,1.0,0.8,1.0,0.6,0.9,1.0,0.9,0.9,0.9,,1.0,0.7,1.0,0.8,0.8,,0.6,,1.0,1.0,0.8,,,,,,1.0,-1.0,-1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.9,1.0,1.0,,1.0,0.6,1.0,-0.2,0.7,,0.6,,1.0,1.0,,,,
Wacongne2011,deepseek-r1-distill-llama-70b,2011.0,empirical,19.0,19.0,0.48,0.605,0.762,0.132,0.867,0.149,0.44,0.637,0.8,0.194,0.783,0.167,,,,0.6,-0.7,0.8,,,,0.7,,1.0,0.6,,,,0.8,0.6,,0.9,0.8,0.7,0.7,1.0,,0.8,0.8,0.6,1.0,,,,1.0,1.0,,,,,,0.6,-0.8,0.6,,,,0.8,,1.0,0.6,,,,0.9,0.5,,1.0,1.0,0.6,1.0,0.8,,0.7,0.6,0.6,1.0,,,,1.0,0.8,,
Westerberg&Xiong2025,deepseek-r1-distill-llama-70b,2025.0,empirical,23.0,24.0,0.012,0.655,0.475,0.561,0.186,0.753,-0.556,0.638,-0.7,0.173,-0.286,0.533,0.7,0.6,0.7,,0.2,0.1,-0.2,,-1.0,,-1.0,,,0.7,-0.2,0.7,,0.9,-0.7,0.8,,0.6,,1.0,0.6,-1.0,,0.6,0.7,,,0.6,-1.0,0.8,,,-0.8,-0.8,-0.6,0.8,-1.0,0.4,-1.0,,-1.0,,-1.0,,-0.8,-0.5,-0.6,-0.6,-0.9,,-0.5,,-0.7,,-1.0,,-0.1,-1.0,0.3,-0.6,,,,0.3,-1.0,0.1,,
Yamins2014,deepseek-r1-distill-llama-70b,2014.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
