study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,qwen3.5-40b-claude-4.5-opus,2020.0,other,15.0,15.0,0.745,0.188,0.9,0.0,0.567,0.205,0.73,0.185,0.65,0.15,0.567,0.125,0.7,0.9,1.0,0.7,0.8,0.8,0.3,,0.8,0.5,0.9,0.8,,,,,,0.9,,,,,,,0.6,0.3,,0.8,,,,,,,,,0.7,0.9,0.9,,0.9,0.8,0.4,,0.7,0.4,0.9,0.7,,,,,,0.8,,,,,,0.5,0.6,0.4,,0.7,,,,,,,,
Jiang&Rao2024,qwen3.5-40b-claude-4.5-opus,2024.0,other,29.0,26.0,0.589,0.218,0.755,0.108,0.489,0.269,0.556,0.302,0.75,0.143,0.529,0.225,0.8,,0.7,,0.8,0.6,0.6,,0.2,0.7,0.7,0.2,0.9,0.9,0.8,,0.8,0.7,0.7,0.8,0.5,0.7,0.8,0.7,-0.1,0.5,0.6,,0.7,0.6,,0.7,0.8,0.2,0.4,,0.8,,,-0.1,0.8,0.3,0.8,,0.3,0.7,0.8,0.6,0.9,,0.8,,0.7,0.5,0.8,0.7,0.5,0.9,0.9,0.8,,0.3,0.7,,0.8,0.5,,0.8,,0.2,0.4,
Keller2012,qwen3.5-40b-claude-4.5-opus,2012.0,empirical,4.0,4.0,0.4,0.141,0.8,0.0,0.0,0.0,0.4,0.163,0.9,0.0,0.0,0.0,,,,0.6,,0.3,,,,,,0.3,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,0.6,,0.2,,,,,,0.4,,,,,,0.9,,,,,,,,,,,,,,,,,,
Keller2018,qwen3.5-40b-claude-4.5-opus,2018.0,empirical,20.0,19.0,0.65,0.087,0.7,0.082,0.583,0.037,0.629,0.045,0.733,0.075,0.55,0.05,0.6,,0.5,0.7,0.6,0.8,,,,0.6,0.7,0.7,0.8,,,,0.7,0.8,,0.6,0.6,,0.7,,,,,,,0.6,0.6,0.6,,0.6,0.6,0.5,0.6,,0.6,,0.6,0.7,,,,0.6,0.6,0.7,0.8,,,,0.8,0.7,,0.7,0.6,,0.8,,,,,,,0.5,0.5,0.6,,0.6,0.6,0.5
Kiebel2008,qwen3.5-40b-claude-4.5-opus,2008.0,other,18.0,16.0,0.056,0.33,0.487,0.389,0.6,0.0,0.4,0.273,0.163,0.324,0.6,0.0,,,-0.4,-0.2,-0.3,0.4,0.3,,-0.1,0.3,-0.1,0.6,0.6,,0.6,,0.8,,,0.6,0.5,-0.5,0.5,0.8,,,,,,0.6,,,,,,,,-0.2,0.4,,0.3,0.6,0.5,,,0.5,,0.7,-0.1,,0.2,,0.3,-0.1,,-0.4,0.3,,0.4,0.7,,,,,,0.6,,,,,,
LaoRodriguez2023,qwen3.5-40b-claude-4.5-opus,2023.0,empirical,12.0,12.0,0.65,0.166,0.36,0.28,0.6,0.0,0.55,0.087,0.28,0.098,0.6,0.0,,,,0.5,0.7,0.5,,,,,,0.9,,,,,,0.2,0.7,,0.1,,0.7,0.1,,,,,,,,0.6,,0.6,,0.6,,,,0.6,0.6,0.6,,,,,,0.4,,,,,,0.2,0.4,,0.2,,0.4,0.2,,,,,,,,0.6,,0.6,,0.6
LeeMejias2025,qwen3.5-40b-claude-4.5-opus,2025.0,other,29.0,29.0,0.555,0.15,0.622,0.225,0.433,0.447,0.591,0.168,0.656,0.222,0.433,0.447,0.5,0.3,0.6,0.7,,0.8,0.5,0.3,0.7,0.5,0.6,0.6,0.9,,,0.2,0.6,0.9,0.3,0.7,0.7,,0.7,0.6,0.8,0.6,0.6,,,0.5,-0.8,,0.4,0.6,0.6,0.6,0.6,0.3,0.6,0.7,,0.8,0.5,0.3,0.8,0.5,0.7,0.7,0.9,,,0.2,0.6,0.8,0.4,0.7,0.8,,0.9,0.6,0.8,0.6,0.6,,,0.5,-0.8,,0.4,0.6,0.6,0.6
Mikulasch2023,qwen3.5-40b-claude-4.5-opus,2023.0,other,25.0,20.0,0.61,0.524,0.655,0.548,-0.075,0.536,0.383,0.46,-0.25,0.05,0.317,0.362,0.8,0.9,,-0.9,0.7,0.8,0.6,,1.0,0.6,1.0,0.6,1.0,0.8,0.6,1.0,0.8,1.0,0.8,0.5,0.7,-1.0,1.0,,-0.6,,,,0.6,,0.3,,,-0.6,,,0.8,,-0.3,,,0.7,0.5,,0.8,,-0.2,,-0.3,,-0.3,,-0.2,-0.3,-0.2,,-0.2,-0.3,,-0.2,-0.2,0.6,0.8,,0.5,,-0.1,,0.3,,,
Nejad2025,qwen3.5-40b-claude-4.5-opus,2025.0,other,14.0,10.0,0.62,0.194,0.517,0.227,0.567,0.17,0.34,0.301,-0.167,0.047,0.55,0.15,,,,,,0.5,0.9,,,0.4,0.5,0.8,,,,,,0.9,0.4,0.5,0.4,0.2,,0.7,0.8,0.4,,,,,,0.5,,,,,,,,,,0.5,0.7,,,0.3,0.4,-0.2,,,,,,-0.1,,,-0.2,,,-0.2,0.7,0.4,,,,,,,,,,
Payeur2021,qwen3.5-40b-claude-4.5-opus,2021.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rao&Ballard1999,qwen3.5-40b-claude-4.5-opus,1999.0,other,18.0,18.0,0.5,0.185,0.8,0.129,0.72,0.075,0.486,0.21,0.817,0.121,0.68,0.098,0.5,0.3,0.2,,,0.8,0.5,,,0.6,0.6,,0.8,,,,1.0,0.9,,0.6,0.7,,0.8,,0.8,0.7,0.8,,,0.6,,,,0.7,,,0.6,0.2,0.2,,,0.8,0.4,,,0.6,0.6,,0.9,,,,0.9,0.9,,0.6,0.7,,0.9,,0.8,0.7,0.7,,,0.5,,,,0.7,,
Sacramento2018,qwen3.5-40b-claude-4.5-opus,2018.0,other,15.0,16.0,0.26,0.383,0.0,0.2,0.133,0.047,0.17,0.385,-0.167,0.047,0.167,0.047,0.5,,0.6,-0.5,-0.4,0.5,0.6,,0.1,0.5,0.3,0.4,,,,,-0.2,,,,0.2,,,,,,,,,,0.1,,0.2,0.1,,,0.5,,0.5,-0.5,-0.4,0.6,0.5,,0.1,0.4,0.2,-0.2,,,,,-0.2,,,,-0.2,,-0.1,,,,,,,,0.2,,0.2,0.1,,
Spratling2008,qwen3.5-40b-claude-4.5-opus,2008.0,other,10.0,10.0,0.62,0.117,0.75,0.166,0.4,0.0,0.66,0.102,0.7,0.071,0.4,0.0,0.7,0.7,,,,0.7,0.4,,,0.6,,,0.9,,,,0.7,,,,0.5,,0.9,,0.4,,,,,,,,,,,,0.8,0.7,,,,0.7,0.5,,,0.6,,,0.8,,,,0.7,,,,0.6,,0.7,,0.4,,,,,,,,,,,
Spratling2010,qwen3.5-40b-claude-4.5-opus,2010.0,other,22.0,22.0,0.444,0.422,0.456,0.462,0.4,0.141,0.478,0.434,0.478,0.421,0.375,0.148,-0.2,0.7,1.0,-0.2,0.1,0.9,0.7,,,0.5,0.5,,-0.7,0.8,0.8,0.7,0.6,,,0.1,0.8,,0.6,0.4,,,,,,0.4,0.2,0.4,,0.6,,,-0.2,0.8,1.0,-0.2,0.1,0.9,0.7,,,0.6,0.6,,-0.6,0.8,0.8,0.6,0.6,,,0.2,0.8,,0.6,0.5,,,,,,0.4,0.2,0.3,,0.6,,
Srinivasan1982,qwen3.5-40b-claude-4.5-opus,1982.0,other,21.0,27.0,0.46,0.326,0.367,0.17,-0.04,0.206,0.3,0.33,0.19,0.301,0.07,0.149,0.8,,,,,0.7,0.6,,,0.3,-0.1,,0.5,,,,0.5,,,0.2,0.2,,0.6,0.2,0.1,-0.2,-0.3,0.1,-0.2,,-0.2,0.2,-0.3,0.2,,0.2,0.8,,,0.1,-0.2,0.7,0.4,,0.1,,,0.2,0.4,-0.2,0.1,-0.3,0.6,,0.2,0.2,0.4,-0.1,0.6,,0.2,-0.1,0.1,-0.1,0.3,,0.1,0.1,-0.2,0.1,,0.2
VanDerveer2021,qwen3.5-40b-claude-4.5-opus,2021.0,empirical,29.0,26.0,0.482,0.307,0.6,0.095,0.414,0.188,0.455,0.271,0.618,0.103,0.425,0.13,0.7,0.6,0.5,0.3,-0.4,0.6,,0.7,0.7,0.5,0.4,0.7,0.6,0.6,0.7,0.5,0.6,0.8,0.6,0.5,0.5,,0.5,0.7,0.6,,0.2,,0.6,0.6,0.5,0.2,,0.2,,,0.6,0.5,0.4,0.2,-0.3,0.6,,0.6,0.7,0.6,0.5,0.6,0.6,0.6,0.6,0.7,0.6,0.9,0.6,0.5,0.6,,0.5,0.6,0.5,,0.2,,0.5,,0.5,,,,,
Wacongne2012,qwen3.5-40b-claude-4.5-opus,2012.0,empirical,27.0,27.0,0.411,0.509,0.76,0.102,0.487,0.169,0.378,0.498,0.72,0.075,0.5,0.158,0.5,,0.8,-0.5,-0.5,0.8,0.6,,,0.4,0.7,0.9,0.8,0.6,0.7,,0.8,0.8,0.9,0.8,0.7,,0.9,0.6,0.6,0.6,,,0.8,0.3,0.5,,0.3,0.5,0.3,,0.4,,0.8,-0.5,-0.5,0.8,0.5,,,0.4,0.6,0.9,0.8,0.6,0.8,,0.7,0.8,0.8,0.7,0.7,,0.6,0.7,0.6,0.6,,,0.8,0.4,0.5,,0.3,0.5,0.3,
Wacongne2011,qwen3.5-40b-claude-4.5-opus,2011.0,empirical,5.0,4.0,0.533,0.33,0.2,0.0,0.2,0.0,0.8,0.2,0.2,0.0,0.1,0.0,,,,0.1,,0.6,,,,,,0.9,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.6,,,,,,1.0,0.2,,,,,,,,,,,,,,0.1,,,,,,,,,
Westerberg&Xiong2025,qwen3.5-40b-claude-4.5-opus,2025.0,empirical,25.0,21.0,-0.457,0.354,0.573,0.379,0.657,0.09,-0.68,0.16,-0.87,0.078,-0.317,0.667,-0.4,-0.4,-0.4,-0.8,0.3,-0.8,,,,,-0.7,,0.8,1.0,0.6,,0.5,1.0,-0.5,0.6,0.6,0.6,0.5,0.6,,0.6,0.6,,0.6,0.8,,0.6,,0.6,0.8,,-0.8,-0.8,-0.8,,,-0.6,,,,,-0.4,,-0.8,-1.0,-1.0,,-0.8,-0.8,,-0.8,-0.8,-0.9,-0.9,-0.9,,-1.0,-0.9,,0.5,-0.6,,0.7,,,-0.6,
Yamins2014,qwen3.5-40b-claude-4.5-opus,2014.0,other,2.0,2.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,0.2,
