study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,gemma-3-27b,2020.0,other,18.0,18.0,0.544,0.254,0.363,0.149,0.6,0.0,0.533,0.231,0.375,0.148,0.7,0.0,0.7,0.8,0.7,0.1,0.2,0.6,,,0.7,0.3,0.8,,0.4,0.3,0.4,,0.2,0.6,0.5,,0.4,,0.1,,0.6,,,,,,,,,,,,0.6,0.7,0.7,0.1,0.2,0.6,,,0.7,0.4,0.8,,0.4,0.4,0.4,,0.1,0.5,0.6,,0.4,,0.2,,0.7,,,,,,,,,,,
Jiang&Rao2024,gemma-3-27b,2024.0,other,10.0,10.0,0.26,0.049,0.32,0.204,0.0,0.0,0.26,0.08,0.32,0.16,0.0,0.0,,,,0.2,0.3,0.2,,,,0.3,,0.3,0.7,,,,0.2,,,0.1,0.3,,0.3,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,0.4,,0.3,0.6,,,,0.3,,,0.1,0.3,,0.3,,,,,,,,,,,,,
Keller2012,gemma-3-27b,2012.0,empirical,11.0,11.0,0.275,0.192,0.367,0.125,0.2,0.0,0.5,0.173,0.433,0.17,0.3,0.0,,,,0.1,0.2,0.6,,,,0.2,,,0.4,,,,0.3,0.6,0.2,,0.3,,0.4,,,,0.2,,,,,,,,,,,,,0.6,0.6,0.6,,,,0.2,,,0.6,,,,0.3,0.6,0.2,,0.3,,0.6,,,,0.3,,,,,,,,,
Keller2018,gemma-3-27b,2018.0,empirical,24.0,24.0,0.51,0.192,0.489,0.152,0.2,0.11,0.5,0.205,0.489,0.129,0.18,0.117,0.6,0.5,0.5,0.6,0.7,0.6,0.2,,,0.1,0.6,0.7,0.4,0.6,0.6,,0.5,0.6,0.5,,0.6,,0.5,0.1,0.4,0.1,0.2,,,0.2,,,,0.1,,,0.6,0.5,0.6,0.2,0.7,0.7,0.2,,,0.2,0.6,0.7,0.4,0.6,0.6,,0.4,0.5,0.6,,0.5,,0.6,0.2,0.4,0.1,0.1,,,0.2,,,,0.1,,
Kiebel2008,gemma-3-27b,2008.0,other,12.0,12.0,0.36,0.12,0.55,0.35,0.68,0.098,0.54,0.174,0.5,0.3,0.78,0.075,,,,0.3,0.3,0.6,,,,0.3,,0.3,0.2,,,,,,,,,,,0.9,,0.6,0.6,,0.6,,,,0.8,0.8,,,,,,0.6,0.8,0.6,,,,0.4,,0.3,0.2,,,,,,,,,,,0.8,,0.9,0.7,,0.7,,,,0.8,0.8,,
LaoRodriguez2023,gemma-3-27b,2023.0,empirical,19.0,19.0,0.383,0.273,0.325,0.13,0.28,0.16,0.283,0.134,0.25,0.132,0.32,0.147,,,0.1,0.4,0.3,0.5,,,,0.1,,0.9,0.5,,,,0.4,0.3,0.3,,0.3,0.2,0.5,0.1,,,0.6,,,0.2,,0.2,0.2,,,0.2,,,0.1,0.2,0.3,0.5,,,,0.2,,0.4,0.4,,,,0.4,0.3,0.2,,0.1,0.1,0.4,0.1,,,0.6,,,0.3,,0.3,0.2,,,0.2
LeeMejias2025,gemma-3-27b,2025.0,other,20.0,20.0,0.322,0.193,0.257,0.176,0.45,0.218,0.333,0.163,0.329,0.128,0.475,0.217,0.1,0.6,0.3,,0.3,0.3,,0.2,0.7,0.3,0.1,,0.1,,,,0.1,0.6,0.4,,0.1,,0.2,0.3,0.8,,0.4,,,,,,0.2,0.4,,,0.2,0.6,0.4,,0.2,0.2,,0.2,0.6,0.4,0.2,,0.2,,,,0.3,0.6,0.4,,0.2,,0.3,0.3,0.8,,0.5,,,,,,0.2,0.4,,
Mikulasch2023,gemma-3-27b,2023.0,other,15.0,15.0,0.389,0.251,0.467,0.17,0.333,0.189,0.244,0.31,-0.233,0.047,0.067,0.189,0.1,0.6,0.8,,0.5,0.2,0.2,,0.1,0.3,0.7,,,,,,,0.7,0.3,,,,,0.4,0.6,,0.2,,,,,,,0.2,,,0.2,0.6,0.8,,0.4,0.2,0.2,,0.2,-0.2,-0.2,,,,,,,-0.2,-0.2,,,,,-0.3,-0.2,,0.2,,,,,,,0.2,,
Nejad2025,gemma-3-27b,2025.0,other,21.0,22.0,0.378,0.23,0.512,0.196,0.325,0.217,0.4,0.231,-0.138,0.048,0.28,0.271,0.2,0.2,0.2,0.6,0.7,0.7,0.1,,,0.5,0.2,,0.7,0.2,0.2,,0.5,0.7,0.7,,0.5,,0.6,,0.7,0.2,0.2,,,0.2,,,,,,,0.2,0.2,0.2,0.6,0.8,0.6,0.2,,,0.6,0.2,,-0.1,-0.2,-0.1,,-0.1,-0.2,-0.2,,-0.1,,-0.1,,0.8,0.1,0.1,,,0.3,,,0.1,,,
Payeur2021,gemma-3-27b,2021.0,other,16.0,16.0,0.5,0.2,0.433,0.205,0.2,0.0,0.467,0.189,0.367,0.236,0.2,0.0,0.2,0.7,0.5,,0.6,0.6,0.2,,0.3,0.7,0.7,,,0.7,0.6,,0.2,0.2,0.3,,,,0.6,,,,,,,0.2,,,,,,,0.2,0.6,0.6,,0.6,0.6,0.2,,0.2,0.6,0.6,,,0.6,0.6,,0.1,0.2,0.1,,,,0.6,,,,,,,0.2,,,,,,
Rao2024,gemma-3-27b,2024.0,other,17.0,17.0,0.533,0.249,0.417,0.273,0.68,0.098,0.533,0.249,0.517,0.211,0.68,0.098,,,0.2,0.6,0.8,0.6,,,,0.8,,0.2,0.7,,,,0.1,0.5,0.3,,0.1,,,0.8,0.6,0.6,0.8,,,,,,0.6,0.8,,,,,0.2,0.6,0.8,0.6,,,,0.8,,0.2,0.6,,,,0.2,0.7,0.5,,0.3,,,0.8,0.6,0.6,0.8,,,,,,0.6,0.8,,
Rao&Ballard1999,gemma-3-27b,1999.0,other,13.0,13.0,0.42,0.194,0.629,0.212,0.6,0.0,0.4,0.179,0.629,0.158,0.6,0.0,,0.3,0.2,,0.7,0.3,,,,0.6,,,0.6,,,,0.8,0.7,0.2,,0.5,,0.9,0.7,,,,,,,,,,0.6,,,,0.2,0.2,,0.6,0.4,,,,0.6,,,0.6,,,,0.8,0.8,0.3,,0.6,,0.7,0.6,,,,,,,,,,0.6,,
Sacramento2018,gemma-3-27b,2018.0,other,18.0,17.0,0.556,0.189,0.6,0.087,0.2,0.0,0.525,0.198,-0.175,0.043,0.1,0.0,0.6,0.6,0.6,0.8,0.6,0.8,0.2,,,0.3,0.5,,0.5,0.5,0.6,,0.7,0.7,0.7,,0.6,,0.5,,0.2,,,,,,,,,,,,0.6,0.6,0.6,,0.6,0.8,0.2,,,0.2,0.6,,-0.2,-0.2,-0.2,,-0.1,-0.2,-0.2,,-0.1,,-0.2,,0.1,,,,,,,,,,,
Spratling2008,gemma-3-27b,2008.0,other,10.0,10.0,0.033,0.499,0.3,0.122,0.0,0.0,0.067,0.512,0.25,0.15,0.0,0.0,-0.6,0.7,-0.3,,,-0.4,0.2,,,0.6,,,0.2,,,,0.3,,,,0.5,,0.2,,,,,,,,,,,,,,-0.6,0.8,-0.2,,,-0.4,0.2,,,0.6,,,0.2,,,,0.2,,,,0.5,,0.1,,,,,,,,,,,,,
Spratling2010,gemma-3-27b,2010.0,other,15.0,14.0,0.433,0.254,0.55,0.112,0.0,0.0,0.45,0.212,0.517,0.107,0.0,0.0,0.7,0.9,0.6,0.2,0.2,0.6,0.3,,,0.2,0.2,,0.5,0.5,0.5,,0.7,,,,0.4,,0.7,,,,,,,,,,,,,,0.6,0.8,0.6,,0.3,0.6,0.3,,,0.2,0.2,,0.6,0.6,0.6,,0.5,,,,0.3,,0.5,,,,,,,,,,,,,
Srinivasan1982,gemma-3-27b,1982.0,other,6.0,6.0,0.583,0.203,0.0,0.0,0.0,0.0,0.617,0.203,0.0,0.0,0.0,0.0,0.8,0.5,0.6,,0.2,0.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.6,0.7,,0.2,0.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanDerveer2021,gemma-3-27b,2021.0,empirical,8.0,8.0,0.16,0.383,0.367,0.17,0.0,0.0,0.12,0.627,0.767,0.125,0.0,0.0,0.6,,0.1,,,-0.3,,0.6,,,-0.2,,0.2,,,,,0.6,,,,,,0.3,,,,,,,,,,,,,0.8,,0.2,,,-0.6,,0.8,,,-0.6,,0.6,,,,,0.9,,,,,,0.8,,,,,,,,,,,,
Wacongne2012,gemma-3-27b,2012.0,empirical,18.0,18.0,0.213,0.355,0.575,0.156,0.1,0.0,0.25,0.354,0.562,0.158,0.15,0.05,0.1,0.2,0.2,-0.3,-0.3,0.6,,,,0.5,,0.7,0.6,0.6,0.8,,0.6,0.6,0.6,,0.2,,0.6,,0.1,,,,,,,,0.1,,,,0.2,0.2,0.2,-0.3,-0.2,0.6,,,,0.5,,0.8,0.6,0.5,0.7,,0.5,0.6,0.7,,0.2,,0.7,,0.2,,,,,,,,0.1,,,
Wacongne2011,gemma-3-27b,2011.0,empirical,13.0,13.0,0.46,0.25,0.575,0.13,0.5,0.224,0.56,0.162,0.575,0.249,0.575,0.249,,,,0.2,0.2,0.4,,,,0.7,,0.8,0.5,,,,0.4,,,,,,0.7,0.7,,0.4,0.6,,,0.2,,,,0.8,,,,,,0.6,0.3,0.5,,,,0.6,,0.8,0.6,,,,0.2,,,,,,0.6,0.9,,0.5,0.8,,,0.2,,,,0.8,,
Westerberg&Xiong2025,gemma-3-27b,2025.0,empirical,13.0,13.0,0.433,0.544,0.4,0.384,0.0,0.6,-0.867,0.189,-0.487,0.645,-0.2,0.4,,,,1.0,0.6,-0.3,,,,,,,0.3,,,,,0.7,-0.3,0.1,0.7,0.8,0.1,0.8,-0.6,,0.6,,,,,,,,,,-1.0,-1.0,-0.6,,,,,,,,,,-0.8,,,,-0.9,-0.5,0.6,-1.0,-0.9,,-1.0,0.6,-0.6,,0.2,,,,,,,,,
Yamins2014,gemma-3-27b,2014.0,other,18.0,17.0,0.456,0.222,0.6,0.053,0.2,0.0,0.425,0.233,0.4,0.0,0.2,0.0,0.2,0.6,0.5,0.7,0.6,0.8,0.3,,,0.2,0.2,,,0.6,0.6,,0.6,0.7,0.6,,0.6,,0.5,,,,,,,0.2,,,,0.2,,,0.2,0.6,0.6,,0.6,0.8,0.2,,,0.2,0.2,,,0.4,0.4,,0.4,0.4,0.4,,0.4,,0.4,,,,,,,0.2,,,,0.2,,
