study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,phi-4-reasoning-plus,2020.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang&Rao2024,phi-4-reasoning-plus,2024.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keller2012,phi-4-reasoning-plus,2012.0,empirical,8.0,6.0,0.6,0.0,0.58,0.232,0.6,0.0,0.4,0.2,0.6,0.4,0.65,0.05,,,,,,,,,,,,0.6,0.7,,,,0.6,0.9,,,0.2,,0.5,,,,,,,,0.6,0.6,,,,,,,,0.6,,,,,,,,0.2,,,,,,1.0,,,0.2,,,,,,,,,,0.6,0.7,,,,
Keller2018,phi-4-reasoning-plus,2018.0,empirical,23.0,21.0,0.678,0.14,0.713,0.105,0.733,0.111,0.657,0.09,0.662,0.111,0.7,0.115,0.6,,0.6,0.5,0.6,0.8,0.6,,,0.7,0.7,1.0,0.7,,,,0.7,0.8,,0.5,0.8,0.6,0.8,0.8,0.9,,0.7,,,,0.8,0.6,0.6,0.8,,,0.6,,0.6,,,0.8,0.6,,,0.6,0.6,0.8,0.7,,,,0.6,0.5,,0.6,0.7,0.6,0.9,0.7,0.9,,0.6,,,,0.7,0.6,0.6,0.8,,
Kiebel2008,phi-4-reasoning-plus,2008.0,other,16.0,16.0,0.7,0.082,0.6,0.058,0.471,0.191,0.6,0.327,0.75,0.096,0.714,0.242,,,,,,0.6,,,,0.8,,0.7,,,,,0.6,,,0.6,0.5,0.6,0.6,0.7,,0.2,0.6,,0.6,,0.2,0.6,0.4,0.7,,,,,,,,0.2,,,,0.6,,1.0,,,,,0.7,,,0.6,0.7,0.8,0.9,0.8,,0.9,0.6,,1.0,,0.2,0.7,0.8,0.8,,
LaoRodriguez2023,phi-4-reasoning-plus,2023.0,empirical,25.0,25.0,0.233,0.519,0.344,0.291,0.643,0.09,-0.056,0.324,0.244,0.267,0.614,0.125,0.8,,0.6,-0.2,-0.3,-0.4,,0.2,,0.7,-0.3,1.0,0.5,,,-0.2,0.3,0.5,0.6,,0.3,-0.1,0.5,0.7,0.6,0.8,0.7,,0.6,,,0.7,0.6,0.5,,,-0.1,,-0.3,0.2,-0.5,-0.4,,0.1,,0.4,-0.3,0.4,0.4,,,-0.3,0.3,0.4,0.4,,0.4,-0.2,0.4,0.4,0.4,0.7,0.6,,0.6,,,0.8,0.7,0.5,,
LeeMejias2025,phi-4-reasoning-plus,2025.0,other,29.0,29.0,0.708,0.144,0.83,0.173,0.729,0.191,0.7,0.115,0.82,0.125,0.871,0.167,0.7,0.9,0.6,0.5,0.6,0.9,0.7,0.5,0.9,0.6,0.8,0.8,0.8,0.8,,0.4,0.9,1.0,1.0,1.0,0.7,,0.9,0.8,0.9,0.6,0.8,,0.6,,,0.4,1.0,0.8,,,0.7,0.8,0.6,0.9,0.6,0.8,0.6,0.5,0.8,0.6,0.8,0.7,0.7,0.8,,0.6,0.8,1.0,1.0,0.9,0.7,,0.9,0.8,0.9,1.0,1.0,,0.9,,,0.5,1.0,0.8,,
Mikulasch2023,phi-4-reasoning-plus,2023.0,other,21.0,22.0,0.7,0.1,0.6,0.327,0.64,0.136,0.42,0.414,-0.243,0.049,0.46,0.367,0.7,0.9,0.8,,0.8,0.6,0.6,,0.7,0.6,0.7,0.6,-0.1,,,,,0.9,0.7,0.7,0.6,,,0.8,0.7,,0.7,,,,0.6,0.4,,0.8,,,0.7,0.9,0.7,,0.7,0.6,0.6,,0.6,-0.2,-0.2,-0.2,-0.2,,,,,-0.3,-0.2,-0.2,-0.3,,-0.2,-0.3,-0.2,,0.8,,,,0.5,0.4,,0.8,,
Nejad2025,phi-4-reasoning-plus,2025.0,other,20.0,19.0,0.55,0.507,0.738,0.472,0.55,0.296,0.343,0.478,-0.163,0.07,0.55,0.296,0.9,0.6,-0.3,,1.0,0.8,0.7,,,,-0.3,1.0,1.0,,,,,0.9,-0.4,1.0,1.0,1.0,1.0,0.4,1.0,0.4,,,,,,,0.6,0.2,,,0.8,0.6,-0.2,,,0.8,0.8,,,,-0.3,-0.1,-0.1,,,,,-0.1,-0.3,-0.2,-0.1,-0.2,-0.1,-0.2,1.0,0.4,,,,,,,0.6,0.2,,
Payeur2021,phi-4-reasoning-plus,2021.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rao2024,phi-4-reasoning-plus,2024.0,other,24.0,23.0,0.657,0.118,0.589,0.202,0.8,0.132,0.617,0.09,0.622,0.181,0.812,0.127,,,0.5,,0.6,0.6,0.7,,,0.9,0.6,0.7,0.4,,,,0.5,0.8,0.7,0.6,0.7,0.2,0.5,0.9,0.8,1.0,0.8,,0.7,,0.6,0.7,0.8,1.0,,,,,0.6,,,0.6,0.5,,,0.8,0.6,0.6,0.6,,,,0.6,0.8,0.5,0.6,0.6,0.3,0.6,1.0,0.8,1.0,0.8,,0.8,,0.7,0.6,0.8,1.0,,
Rao&Ballard1999,phi-4-reasoning-plus,1999.0,other,18.0,13.0,0.54,0.233,0.8,0.206,0.68,0.098,0.667,0.047,0.817,0.037,0.7,0.1,0.6,0.6,,0.1,,0.8,0.6,,,,,,0.8,,,,0.8,0.8,,1.0,0.9,0.3,1.0,0.8,,0.6,0.8,,0.6,,,0.6,,0.8,,,,,,0.6,,0.7,0.7,,,,,,0.8,,,,0.8,0.8,,,0.8,,0.9,0.8,,0.6,0.8,,,,,,0.6,0.8,,
Sacramento2018,phi-4-reasoning-plus,2018.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2008,phi-4-reasoning-plus,2008.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spratling2010,phi-4-reasoning-plus,2010.0,other,15.0,10.0,0.56,0.45,0.7,0.173,0.525,0.217,0.317,0.59,0.0,0.0,0.525,0.217,,0.6,0.7,,-0.3,1.0,0.8,,,,,,0.5,,,,0.6,,0.9,0.8,0.5,,0.9,,,,,,0.6,,0.8,0.5,0.2,,,,,0.6,0.6,-0.6,-0.4,0.9,0.8,,,,,,,,,,,,,,,,,,,,,,0.6,,0.8,0.5,0.2,,,
Srinivasan1982,phi-4-reasoning-plus,1982.0,other,7.0,7.0,0.817,0.203,0.0,0.0,0.8,0.0,0.833,0.18,0.0,0.0,1.0,0.0,1.0,,0.6,,,1.0,1.0,,,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,0.8,,,,1.0,,0.6,,,1.0,1.0,,,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,1.0,,,
VanDerveer2021,phi-4-reasoning-plus,2021.0,empirical,28.0,25.0,0.5,0.279,0.755,0.227,0.686,0.099,0.425,0.185,0.65,0.211,0.686,0.112,0.2,1.0,0.7,0.8,0.5,0.7,0.2,0.2,,0.2,0.5,,1.0,0.2,0.7,0.9,0.8,0.9,1.0,0.5,0.9,,0.7,0.7,0.8,0.6,0.8,,0.6,,0.8,0.6,,0.6,,,0.2,0.6,0.6,,,0.6,0.2,0.4,,0.2,0.6,,1.0,0.2,0.8,0.9,0.6,0.6,0.5,,0.6,,0.7,0.6,0.9,0.6,0.7,,0.6,,0.8,0.6,,0.6,,
Wacongne2012,phi-4-reasoning-plus,2012.0,empirical,25.0,25.0,0.425,0.832,0.63,0.338,0.8,0.151,0.388,0.81,0.61,0.373,0.686,0.383,0.6,,0.9,-1.0,-1.0,1.0,,,,1.0,0.9,1.0,0.2,0.6,1.0,,0.3,1.0,1.0,1.0,0.2,,0.3,0.7,1.0,,0.8,,0.6,,0.8,1.0,0.8,0.6,,,0.6,,1.0,-1.0,-1.0,0.9,,,,0.8,0.8,1.0,0.2,0.7,1.0,,0.1,1.0,1.0,1.0,0.2,,0.2,0.7,0.9,,0.9,,0.7,,0.9,1.0,-0.2,0.6,,
Wacongne2011,phi-4-reasoning-plus,2011.0,empirical,16.0,14.0,0.257,0.558,0.85,0.189,0.5,0.216,0.2,0.558,0.625,0.238,0.7,0.082,,,0.6,-0.6,-0.5,0.7,,,,0.3,0.3,1.0,1.0,,,,1.0,,,,0.7,0.5,1.0,0.9,,,0.6,,,,,,0.2,0.7,,,,,0.6,-0.6,-0.6,0.7,,,,0.2,0.2,0.9,0.8,,,,,,,,0.3,0.5,,0.9,,,0.7,,,,,,0.6,0.8,,
Westerberg&Xiong2025,phi-4-reasoning-plus,2025.0,empirical,21.0,24.0,-0.386,0.412,0.662,0.173,0.633,0.16,-0.72,0.098,-0.717,0.191,-0.814,0.136,-0.7,-0.5,-0.4,,0.6,-0.6,,,-0.5,,-0.6,,0.8,,,,0.3,0.6,,0.6,0.8,0.6,0.9,0.7,0.6,,0.8,,0.3,,,0.7,0.7,0.7,,,-0.8,-0.8,-0.8,,,,,,-0.6,,-0.6,,-0.8,-0.6,-0.6,-0.7,-1.0,-0.5,-0.5,-0.8,-1.0,-0.5,-1.0,-0.6,-1.0,-0.7,-1.0,,-0.8,,,-0.6,-0.8,-0.8,,
Yamins2014,phi-4-reasoning-plus,2014.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
