study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Hertag2020,gpt_oss_120b_repa,2020.0,computational,11,10,0.814,0.264,0.175,0.39,0.0,0.0,0.829,0.266,0.55,0.15,0.6,0.0,0.9,0.2,0.8,,,0.8,,,1.0,,1.0,1.0,0.7,,,-0.2,,,,,,-0.2,0.4,,,,,,,,,,,,,,0.9,0.2,0.8,,,0.9,,,1.0,,1.0,1.0,0.7,,,,,,,,,,0.4,,,,,,,,,,,0.6,,
Jiang&Rao2024,gpt_oss_120b_repa,2024.0,computational,11,10,0.775,0.043,0.8,0.0,0.725,0.083,0.8,0.0,0.867,0.094,0.75,0.087,,,,0.8,,0.8,,,,0.8,,0.7,0.8,,,,0.8,,,,,,0.8,,,0.7,0.8,,,0.8,,0.6,,,,,,,,,,0.8,,,,0.8,,0.8,1.0,,,,0.8,,,,,,0.8,,,0.8,0.8,,,0.8,,0.6,,,,
Keller2012,gpt_oss_120b_repa,2012.0,empirical,7,7,0.85,0.05,0.7,0.082,0.6,0.0,0.95,0.05,0.767,0.125,0.6,0.0,,,,,,0.9,,,,,,0.8,0.8,,,,,0.7,,,,,0.6,,,,,,,,0.6,0.6,,,,,,,,,,0.9,,,,,,1.0,0.8,,,,,0.9,,,,,0.6,,,,,,,,0.6,0.6,,,,
Keller2018,gpt_oss_120b_repa,2018.0,theoretical,17,16,0.586,0.503,0.74,0.28,0.44,0.625,0.75,0.161,0.7,0.268,0.46,0.631,0.8,,,0.8,-0.6,0.9,,,,0.6,0.6,1.0,1.0,,,,0.8,0.9,,,,,0.8,0.2,0.8,0.6,,,,,0.8,0.8,,,,-0.8,0.8,,,,,0.9,0.6,,,0.6,0.6,1.0,1.0,,,,0.8,0.7,,,,,0.8,0.2,0.8,0.7,,,,,0.8,0.8,,,,-0.8
Kiebel2008,gpt_oss_120b_repa,2008.0,computational,11,11,0.833,0.125,0.9,0.1,0.3,0.5,0.867,0.125,0.9,0.1,0.525,0.311,,,,,,0.8,,,,1.0,,0.7,1.0,,,,0.8,,,,,1.0,0.8,,,0.8,,,,0.8,-0.2,,,-0.2,,,,,,,,0.7,,,,1.0,,0.9,1.0,,,,0.8,,,,,1.0,0.8,,,0.7,,,,0.8,0.6,0.0,,,,
LaoRodriguez2023,gpt_oss_120b_repa,2023.0,empirical,9,6,0.08,0.614,0.8,0.0,0.8,0.0,1.0,0.0,0.5,0.3,0.733,0.094,,,-0.6,-0.2,-0.4,0.6,,,,,,1.0,0.8,,,,,,,,,,,0.8,,,,,,,,0.8,,,,0.8,,,,,,,,,,,,1.0,0.8,,,0.2,,,,,,,,,,,0.6,,,,,0.8,,,,0.8
LeeMejias2025,gpt_oss_120b_repa,2025.0,computational,15,14,0.511,0.461,0.65,0.087,0.5,0.3,0.467,0.478,0.75,0.087,0.8,0.0,0.8,0.8,0.6,-0.6,,0.7,,0.7,0.8,,0.0,0.8,0.8,,,,,0.6,0.6,,,,0.6,,0.8,,,,,,,0.2,,,,,0.8,0.8,0.6,-0.6,,0.6,,0.7,0.7,-0.2,,0.8,0.8,,,,,0.8,0.8,,,,0.6,,0.8,,,,,,,,,,,
Mikulasch2023,gpt_oss_120b_repa,2023.0,theoretical,11,11,0.7,0.153,-0.35,0.669,0.8,0.0,0.7,0.153,-0.4,0.693,0.7,0.0,0.6,0.8,0.6,,,1.0,,,0.6,,,0.6,-0.8,,,,-0.8,0.8,,,,,-0.6,,0.8,,,,,,,,,,,,1.0,0.8,0.6,,,0.6,,,0.6,,,0.6,-0.8,,,,-0.8,0.8,,,,,-0.8,,0.7,,,,,,,,,,,
Nejad2025,gpt_oss_120b_repa,2025.0,computational,7,8,0.733,0.094,0.667,0.094,0.8,0.0,0.7,0.1,0.8,0.141,0.5,0.3,,,,,,0.8,,,,,0.6,0.8,0.8,,,,,0.6,,,,,0.6,,0.8,,,,,,,,,,,,,,,,,0.6,,,,,,0.8,0.8,,,,,0.8,1.0,,,,0.6,,0.8,,,,,,,0.2,,,,
Payeur2021,gpt_oss_120b_repa,2021.0,computational,3,3,0.2,0.0,0.0,0.0,0.8,0.0,0.6,0.4,0.0,0.0,0.8,0.0,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,
Rao&Ballard1999,gpt_oss_120b_repa,1999.0,computational,10,8,1.0,0.0,0.95,0.087,0.8,0.163,1.0,0.0,0.867,0.189,0.65,0.497,1.0,,,,,1.0,,,,1.0,,,0.8,,,,1.0,1.0,,,,,1.0,,0.6,1.0,0.8,,,,,,,,,,,,,,,1.0,,,,,,,0.6,,,,,1.0,,,,,1.0,,1.0,1.0,0.8,,,,,,,,,-0.2
Rao2024,gpt_oss_120b_repa,2024.0,theoretical,12,8,0.7,0.1,0.925,0.083,0.717,0.418,0.8,0.0,0.6,0.283,0.8,0.2,0.8,,,,,0.6,,,,,,,0.9,,,,1.0,1.0,,,,,0.8,,1.0,0.8,0.8,,,1.0,0.9,,,-0.2,,,,,,,,0.8,,,,,,,0.8,,,,,,,0.2,,,0.8,,1.0,1.0,0.6,,,,0.6,,,,,
Sacramento2018,gpt_oss_120b_repa,2018.0,computational,10,8,0.8,0.0,0.18,0.5,0.8,0.163,0.9,0.1,0.36,0.571,0.8,0.0,0.8,,,,,0.8,,,,,,,-0.1,,,,-0.6,0.8,,0.2,,,0.6,,0.8,,,,,,,,,,1.0,0.6,1.0,,,,,0.8,,,,,,,0.8,,,,,0.8,,,,-0.6,0.8,0.0,0.8,,,,,,,,,,,
Spratling2008,gpt_oss_120b_repa,2008.0,computational,10,7,0.88,0.16,0.867,0.189,0.2,0.4,0.7,0.1,0.333,0.68,0.8,0.2,1.0,1.0,,,0.6,1.0,,,,0.8,,,1.0,,,,1.0,,,,,,0.6,,,0.6,,,,,-0.2,,,,,,,,,,,0.6,,,,0.8,,,1.0,,,-0.6,,,,,,,0.6,,1.0,0.6,,,,,,,,,,
Spratling2010,gpt_oss_120b_repa,2010.0,computational,5,7,0.667,0.34,0.9,0.1,0.0,0.0,0.76,0.196,0.7,0.1,0.0,0.0,,1.0,,,,0.8,,,,,,0.2,1.0,,,,,,,,,,0.8,,,,,,,,,,,,,,0.6,,1.0,,,1.0,0.6,,0.6,,,,0.6,,,,,,,,,,0.8,,,,,,,,,,,,,
Srinivasan1982,gpt_oss_120b_repa,1982.0,theoretical,8,2,0.85,0.087,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.8,,0.8,,,0.8,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,0.0,,,,,-1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanDerveer2021,gpt_oss_120b_repa,2021.0,empirical,7,4,0.417,0.393,0.0,0.0,0.8,0.0,0.65,0.087,0.0,0.0,0.0,0.0,0.6,-0.4,0.6,0.6,,0.3,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,0.6,,0.6,,,0.6,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wacongne2011,gpt_oss_120b_repa,2011.0,empirical,8,7,0.0,0.906,0.9,0.1,0.8,0.0,0.8,0.0,0.8,0.163,0.75,0.05,,,,-0.8,-1.0,0.8,,,,,,1.0,1.0,,,,,,,,0.8,,,,,,0.8,,,0.8,,,,,,,,,,,,0.8,,,,,,0.8,1.0,,,,,,,0.6,0.8,,,,,,0.7,,,0.8,,,,,,
Wacongne2012,gpt_oss_120b_repa,2012.0,computational,14,12,0.317,0.932,0.833,0.075,0.95,0.05,0.74,0.377,0.833,0.075,0.9,0.0,1.0,,0.9,-1.0,-1.0,1.0,,,,,,1.0,0.8,0.8,1.0,,,0.8,0.8,,,,0.8,,0.9,,,,,,,,,1.0,,,1.0,,0.9,,0.0,1.0,,,,,,0.8,1.0,0.8,0.8,,,0.8,0.8,,,,0.8,,0.9,,,,,,,,,,,
Westerberg&Xiong2025,gpt_oss_120b_repa,2025.0,empirical,19,16,-0.58,0.744,-0.333,0.471,-0.4,0.656,-0.95,0.087,-0.967,0.075,-0.633,0.734,-1.0,-1.0,-1.0,0.9,,-0.8,,,,,,,0.0,,,,,0.0,,0.0,-1.0,-1.0,0.0,,-1.0,-1.0,0.0,,-1.0,-1.0,,0.8,0.2,,-0.2,,-0.8,-1.0,-1.0,,,-1.0,,,,,,,-0.8,,,,,-1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,-1.0,-0.8,,1.0,,,,
Yamins2014,gpt_oss_120b_repa,2014.0,computational,5,5,0.8,0.0,0.8,0.0,0.5,0.3,0.6,0.0,0.3,0.3,0.8,0.0,0.8,,,,,0.8,,,,,,,0.8,,,,,,,,,,,,0.8,,,,,,,0.2,,,,,0.6,,,,,,,,,,,,0.6,,,,,,,,0.0,,,,0.8,,,,,,,0.8,,,,
