study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Keller2018,gemini3_1_pro,2018.0,theoretical,17,15,0.586,0.503,0.74,0.28,0.46,0.631,0.78,0.16,0.74,0.28,0.46,0.631,0.8,,,0.8,-0.6,0.9,,,,0.6,0.6,1.0,1.0,,,,0.8,0.9,,,,,0.8,0.2,0.8,0.7,,,,,0.8,0.8,,,,-0.8,0.8,,,,,0.9,,,,0.6,0.6,1.0,1.0,,,,0.8,0.9,,,,,0.8,0.2,0.8,0.7,,,,,0.8,0.8,,,,-0.8
Kiebel2008,gemini3_1_pro,2008.0,computational,10,10,0.9,0.082,0.9,0.1,0.733,0.094,0.9,0.082,0.9,0.1,0.733,0.094,,,,,,0.8,,,,1.0,,0.9,1.0,,,,0.8,,,,,1.0,0.8,,,0.8,,,,0.8,0.6,,,,,,,,,,,0.8,,,,1.0,,0.9,1.0,,,,0.8,,,,,1.0,0.8,,,0.8,,,,0.8,0.6,,,,,
LaoRodriguez2023,gemini3_1_pro,2023.0,empirical,8,4,0.15,0.669,0.8,0.0,0.8,0.0,1.0,0.0,0.8,0.0,0.8,0.0,,,,-0.6,-0.4,0.6,,,,,,1.0,0.8,,,,,,,,,,,0.8,,,,,,,,0.8,,,,0.8,,,,,,,,,,,,1.0,0.8,,,,,,,,,,,,,,,,,,,0.8,,,,0.8
LeeMejias2025,gemini3_1_pro,2025.0,computational,13,12,0.55,0.515,0.75,0.087,0.8,0.0,0.743,0.073,0.75,0.087,0.8,0.0,0.8,0.8,0.6,-0.8,,0.7,,0.7,0.8,,,0.8,0.8,,,,,0.8,0.8,,,,0.6,,0.8,,,,,,,,,,,,0.8,0.8,0.6,,,0.7,,0.7,0.8,,,0.8,0.8,,,,,0.8,0.8,,,,0.6,,0.8,,,,,,,,,,,
Mikulasch2023,gemini3_1_pro,2023.0,theoretical,11,11,0.633,0.075,-0.4,0.693,0.8,0.0,0.633,0.075,-0.4,0.693,0.8,0.0,0.6,0.8,0.6,,,0.6,,,0.6,,,0.6,-0.8,,,,-0.8,0.8,,,,,-0.8,,0.8,,,,,,,,,,,,0.6,0.8,0.6,,,0.6,,,0.6,,,0.6,-0.8,,,,-0.8,0.8,,,,,-0.8,,0.8,,,,,,,,,,,
Nejad2025,gemini3_1_pro,2025.0,computational,6,6,0.8,0.0,0.733,0.094,0.8,0.0,0.8,0.0,0.733,0.094,0.8,0.0,,,,,,0.8,,,,,,0.8,0.8,,,,,0.8,,,,,0.6,,0.8,,,,,,,,,,,,,,,,,0.8,,,,,,0.8,0.8,,,,,0.8,,,,,0.6,,0.8,,,,,,,,,,,
Payeur2021,gemini3_1_pro,2021.0,computational,3,3,0.5,0.1,0.0,0.0,0.8,0.0,0.5,0.1,0.0,0.0,0.8,0.0,0.6,,0.4,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,0.6,,0.4,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,
Rao&Ballard1999,gemini3_1_pro,1999.0,computational,10,7,1.0,0.0,1.0,0.0,0.933,0.094,1.0,0.0,1.0,0.0,0.933,0.094,1.0,,,,,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,1.0,0.8,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,0.8,,,,,,,,,
Rao2024,gemini3_1_pro,2024.0,theoretical,11,7,0.8,0.0,0.925,0.083,0.94,0.08,0.8,0.0,0.8,0.0,0.9,0.1,0.8,,,,,0.8,,,,,,,0.9,,,,1.0,1.0,,,,,0.8,,1.0,1.0,0.8,,,1.0,0.9,,,,,,,,,,,0.8,,,,,,,0.8,,,,,,,,,,0.8,,1.0,1.0,0.8,,,,0.8,,,,,
Sacramento2018,gemini3_1_pro,2018.0,computational,7,6,0.9,0.1,0.125,0.746,0.8,0.0,0.9,0.1,0.8,0.0,0.8,0.0,1.0,,,,,0.8,,,,,,,-0.1,,,,-1.0,0.8,,,,,0.8,,0.8,,,,,,,,,,,,1.0,,,,,0.8,,,,,,,0.8,,,,,0.8,,,,,0.8,,0.8,,,,,,,,,,,
Spratling2008,gemini3_1_pro,2008.0,computational,8,5,0.95,0.087,0.933,0.094,0.8,0.0,0.9,0.1,0.9,0.1,0.8,0.0,1.0,1.0,,,,1.0,,,,0.8,,,1.0,,,,1.0,,,,,,0.8,,,0.8,,,,,,,,,,,,,,,,1.0,,,,0.8,,,1.0,,,,,,,,,,0.8,,,0.8,,,,,,,,,,
Spratling2010,gemini3_1_pro,2010.0,computational,4,3,1.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.9,0.1,0.0,0.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.8,,,,,,,,,,,,,
Srinivasan1982,gemini3_1_pro,1982.0,theoretical,6,0,0.85,0.087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,0.8,,,0.8,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanDerveer2021,gemini3_1_pro,2021.0,empirical,7,4,0.467,0.394,0.0,0.0,0.8,0.0,0.65,0.087,0.0,0.0,0.0,0.0,0.6,-0.4,0.6,0.6,,0.6,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,0.6,,0.6,,,0.6,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wacongne2011,gemini3_1_pro,2011.0,empirical,8,6,0.0,0.906,0.9,0.1,0.8,0.0,0.9,0.1,0.9,0.1,0.8,0.0,,,,-0.8,-1.0,0.8,,,,,,1.0,1.0,,,,,,,,0.8,,,,,,0.8,,,0.8,,,,,,,,,,,,0.8,,,,,,1.0,1.0,,,,,,,,0.8,,,,,,0.8,,,0.8,,,,,,
Wacongne2012,gemini3_1_pro,2012.0,computational,13,11,0.317,0.932,0.867,0.094,0.9,0.0,0.975,0.043,0.867,0.094,0.9,0.0,1.0,,0.9,-1.0,-1.0,1.0,,,,,,1.0,1.0,0.8,1.0,,,0.8,0.8,,,,0.8,,0.9,,,,,,,,,,,,1.0,,0.9,,,1.0,,,,,,1.0,1.0,0.8,1.0,,,0.8,0.8,,,,0.8,,0.9,,,,,,,,,,,
Westerberg&Xiong2025,gemini3_1_pro,2025.0,empirical,17,16,-0.62,0.76,-0.333,0.471,-0.5,0.764,-1.0,0.0,-1.0,0.0,-0.667,0.745,-1.0,-1.0,-1.0,0.9,,-1.0,,,,,,,0.0,,,,,0.0,,0.0,-1.0,-1.0,0.0,,-1.0,-1.0,0.0,,-1.0,-1.0,,1.0,,,,,-1.0,-1.0,-1.0,,,-1.0,,,,,,,-1.0,,,,,-1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,-1.0,-1.0,,1.0,,,,
Yamins2014,gemini3_1_pro,2014.0,computational,5,4,0.8,0.0,0.8,0.0,0.8,0.0,0.6,0.0,0.6,0.0,0.8,0.0,0.8,,,,,0.8,,,,,,,0.8,,,,,,,,,,,,0.8,,,,,,,0.8,,,,,0.6,,,,,,,,,,,,0.6,,,,,,,,,,,,0.8,,,,,,,0.8,,,,
